,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
23,10,3.300,2,0.700,达米安-利拉德,9,3.000,0,0.000,0,Damian Lillard,30,10.000,15,0,0.5,0,3,1.000,14,4.667,13,1.667,0,0.929,3,3,0,74,24.700,1,0.300,5012,48,16.000,10,3.300,2019,0,1,0.300,0,22,开拓者,14,4.667,5,1.667,0,0.357,0,10,3.300
24,5,1.700,1,0.300,斯蒂文-亚当斯,14,4.700,1,0.000,0,Steven Adams,29,9.667,20,0,0.7,0,5,1.700,15,5.000,7,0.333,0,0.467,3,3,12,68,22.700,8,2.700,5163,48,16.000,22,7.300,2019,0,2,0.700,0,25,雷霆,1,0.333,1,0.333,0,1.000,0,6,2.000
25,13,2.600,4,0.800,蒙特雷斯-哈雷尔,22,4.400,0,0.000,0,Montrezl Harrell,59,11.800,30,0,0.5,0,9,1.800,29,5.800,20,0.000,0,0.690,5,1,15,112,22.400,6,1.200,5574,80,16.000,28,5.600,2019,0,4,0.800,0,12,快船,3,0.600,0,0.000,0,0.000,0,4,0.800
26,9,1.800,1,0.200,莫里兹-瓦格纳,14,2.800,0,0.000,0,Moritz Wagner,48,9.600,27,0,0.6,0,18,3.600,19,3.800,17,1.600,0,0.895,5,1,21,105,21.000,3,0.600,5499,79,15.800,17,3.400,2019,0,7,1.400,0,27,奇才,22,4.400,8,1.600,0,0.364,0,8,1.600
27,13,3.300,3,0.800,RJ Barrett,23,5.800,0,0.000,0,RJ Barrett,54,13.500,25,0,0.5,0,10,2.500,12,3.000,8,1.250,0,0.667,4,4,9,149,37.300,4,1.000,1962938414,63,15.800,27,6.800,2019,0,3,0.800,0,18,尼克斯,15,3.750,5,1.250,0,0.333,0,6,1.500
28,4,1.300,0,0.000,诺曼-鲍威尔,6,2.000,0,0.000,0,Norman Powell,26,8.667,16,0,0.6,0,5,1.700,7,2.333,6,3.000,0,0.857,3,2,24,60,20.000,1,0.300,5589,47,15.700,7,2.300,2019,0,1,0.300,0,28,猛龙,13,4.333,9,3.000,0,0.692,0,2,0.700
29,20,4.000,2,0.400,Nickeil Alexander-Walker,11,2.200,0,0.000,0,Nickeil Alexander-Walker,57,11.400,27,0,0.5,0,5,1.000,11,2.200,9,2.800,0,0.818,5,0,0,93,18.600,2,0.400,1962938427,77,15.400,13,2.600,2019,0,4,0.800,0,3,鹈鹕,30,6.000,14,2.800,0,0.467,0,10,2.000
30,5,1.700,3,1.000,厄桑-伊利亚索瓦,11,3.700,0,0.000,0,Ersan Ilyasova,24,8.000,14,0,0.6,0,3,1.000,11,3.667,8,3.333,0,0.727,3,1,7,52,17.300,1,0.300,3962,46,15.300,12,4.000,2019,0,2,0.700,0,15,雄鹿,16,5.333,10,3.333,0,0.625,0,1,0.300
31,20,5.000,1,0.300,特里-罗齐尔,16,4.000,0,0.000,0,Terry Rozier,49,12.250,24,0,0.5,0,4,1.000,6,1.500,6,1.750,0,1.000,4,4,3,98,24.500,0,0.000,5559,61,15.300,16,4.000,2019,0,5,1.300,0,30,黄蜂,15,3.750,7,1.750,0,0.467,0,6,1.500
32,18,4.500,0,0.000,克里斯-米德尔顿,17,4.300,0,0.000,0,Khris Middleton,43,10.750,23,0,0.5,0,9,2.300,11,2.750,11,1.000,0,1.000,4,4,22,94,23.500,1,0.300,5073,61,15.300,18,4.500,2019,0,2,0.500,0,15,雄鹿,15,3.750,4,1.000,0,0.267,0,13,3.300
33,3,0.800,2,0.500,Carsen Edwards,5,1.300,0,0.000,0,Carsen Edwards,43,10.750,22,0,0.5,0,12,3.000,4,1.000,3,3.500,0,0.750,4,1,4,73,18.300,0,0.000,1962938441,61,15.300,5,1.300,2019,0,1,0.300,0,2,凯尔特人,31,7.750,14,3.500,0,0.452,0,6,1.500
34,3,1.000,3,1.000,赛尔吉-伊巴卡,14,4.700,1,0.000,0,Serge Ibaka,29,9.667,20,0,0.7,0,5,1.700,4,1.333,3,0.667,0,0.750,3,2,9,60,20.000,10,3.300,4486,45,15.000,24,8.000,2019,0,1,0.300,0,28,猛龙,4,1.333,2,0.667,0,0.500,0,5,1.700
35,2,0.700,5,1.700,鲁迪-戈贝尔,17,5.700,1,0.000,0,Rudy Gobert,22,7.333,14,0,0.6,0,9,3.000,27,9.000,17,0.000,0,0.630,3,3,27,75,25.000,7,2.300,5197,45,15.000,24,8.000,2019,0,1,0.300,0,26,爵士,0,0.000,0,0.000,0,0.000,0,4,1.300
36,15,3.800,3,0.800,朱-霍勒迪,8,2.000,0,0.000,0,Jrue Holiday,42,10.500,23,0,0.5,0,8,2.000,8,2.000,8,1.500,0,1.000,4,4,11,83,20.800,2,0.500,4622,60,15.000,10,2.500,2019,0,6,1.500,0,3,鹈鹕,18,4.500,6,1.500,0,0.333,0,9,2.300
37,25,6.300,0,0.000,勒布朗-詹姆斯,13,3.300,1,0.000,0,LeBron James,41,10.250,20,0,0.5,0,3,0.800,20,5.000,16,0.750,0,0.800,4,4,23,79,19.800,3,0.800,3704,59,14.800,16,4.000,2019,0,3,0.800,0,13,湖人,8,2.000,3,0.750,0,0.375,0,7,1.800
38,6,1.200,0,0.000,布林-福布斯,8,1.600,0,0.000,0,Bryn Forbes,52,10.400,28,0,0.5,0,7,1.400,4,0.800,3,3.000,0,0.750,5,5,11,106,21.200,0,0.000,1962937501,74,14.800,8,1.600,2019,0,2,0.400,0,24,马刺,27,5.400,15,3.000,0,0.556,0,11,2.200
39,12,3.000,1,0.300,布拉德利-比尔,9,2.300,0,0.000,0,Bradley Beal,50,12.500,22,0,0.4,0,8,2.000,11,2.750,9,1.500,0,0.818,4,4,3,76,19.000,2,0.500,5009,59,14.800,11,2.800,2019,0,2,0.500,0,27,奇才,16,4.000,6,1.500,0,0.375,0,7,1.800
40,10,2.500,5,1.300,安德鲁-德拉蒙德,26,6.500,1,0.000,0,Andre Drummond,47,11.750,24,0,0.5,0,5,1.300,24,6.000,11,0.000,0,0.458,4,4,3,94,23.500,15,3.800,5015,59,14.800,41,10.300,2019,0,4,1.000,0,8,活塞,3,0.750,0,0.000,0,0.000,0,11,2.800
41,24,6.000,3,0.800,德阿龙-福克斯,7,1.800,0,0.000,0,De'Aaron Fox,47,11.750,18,0,0.4,0,15,3.800,28,7.000,20,0.500,0,0.714,4,4,5,107,26.800,1,0.300,1962937723,58,14.500,8,2.000,2019,0,8,2.000,0,23,国王,8,2.000,2,0.500,0,0.250,0,13,3.300
42,4,2.000,0,0.000,特里斯坦-汤普森,10,5.000,1,0.000,0,Tristan Thompson,23,11.500,14,0,0.6,0,5,2.500,3,1.500,1,0.000,0,0.333,2,2,13,55,27.500,8,4.000,4884,29,14.500,18,9.000,2019,0,1,0.500,0,5,骑士,2,1.000,0,0.000,0,0.000,0,2,1.000
43,11,2.200,1,0.200,布兰登-英格拉姆,18,3.600,0,0.000,0,Brandon Ingram,54,10.800,24,0,0.4,0,13,2.600,23,4.600,19,1.000,0,0.826,5,5,14,111,22.200,4,0.800,1962937412,72,14.400,22,4.400,2019,0,4,0.800,0,3,鹈鹕,13,2.600,5,1.000,0,0.385,0,11,2.200
44,7,1.400,8,1.600,贾伦-杰克逊,30,6.000,1,0.000,0,Jaren Jackson Jr.,54,10.800,23,0,0.4,0,22,4.400,24,4.800,18,1.600,0,0.750,5,5,13,123,24.600,7,1.400,1962938067,72,14.400,37,7.400,2019,0,3,0.600,0,29,灰熊,23,4.600,8,1.600,0,0.348,0,12,2.400
45,10,2.000,2,0.400,Tyler Herro,22,4.400,0,0.000,0,Tyler Herro,56,11.200,26,0,0.5,0,12,2.400,6,1.200,5,2.800,0,0.833,5,2,14,132,26.400,0,0.000,1962938428,71,14.200,22,4.400,2019,0,5,1.000,0,14,热火,27,5.400,14,2.800,0,0.519,0,11,2.200
46,7,1.400,3,0.600,特伦斯-罗斯,7,1.400,0,0.000,0,Terrence Ross,60,12.000,25,0,0.4,0,5,1.000,10,2.000,8,2.600,0,0.800,5,0,31,93,18.600,3,0.600,5014,71,14.200,10,2.000,2019,0,4,0.800,0,19,魔术,40,8.000,13,2.600,0,0.325,0,5,1.000
47,0,0.000,0,0.000,乔丹-赛伯特,0,0.000,0,0.000,0,Jordan Sibert,6,6.000,4,0,0.7,0,1,1.000,3,3.000,3,3.000,0,1.000,1,0,2,12,12.000,0,0.000,5643,14,14.000,0,0.000,2019,0,0,0.000,0,1,老鹰,5,5.000,3,3.000,0,0.600,0,0,0.000
48,5,1.700,3,1.000,德安德烈-艾顿,10,3.300,1,0.000,0,Deandre Ayton,31,10.333,21,0,0.7,0,9,3.000,0,0.000,0,0.000,0,0.000,3,3,22,62,20.700,10,3.300,1962938088,42,14.000,20,6.700,2019,0,0,0.000,0,21,太阳,0,0.000,0,0.000,0,0.000,0,8,2.700
49,7,1.800,0,0.000,科林-塞克斯顿,7,1.800,0,0.000,0,Collin Sexton,42,10.500,17,0,0.4,0,8,2.000,18,4.500,16,1.500,0,0.889,4,4,2,101,25.300,2,0.500,1962938079,56,14.000,9,2.300,2019,0,1,0.300,0,5,骑士,17,4.250,6,1.500,0,0.353,0,13,3.300
50,4,1.300,0,0.000,达尼罗-加里纳利,22,7.300,1,0.000,0,Danilo Gallinari,31,10.333,14,0,0.5,0,5,1.700,10,3.333,9,1.667,0,0.900,3,3,8,65,21.700,3,1.000,4468,42,14.000,25,8.300,2019,0,0,0.000,0,25,雷霆,12,4.000,5,1.667,0,0.417,0,1,0.300
51,6,1.000,9,1.500,克林特-卡佩拉,38,6.300,3,0.000,0,Clint Capela,48,8.000,33,0,0.7,0,13,2.200,30,5.000,18,0.000,0,0.600,6,6,15,136,22.700,16,2.700,5336,84,14.000,54,9.000,2019,0,3,0.500,0,10,火箭,0,0.000,0,0.000,0,0.000,0,9,1.500
52,23,7.700,0,0.000,弗雷德-万维利特,10,3.300,1,0.000,0,Fred VanVleet,28,9.333,12,0,0.4,0,3,1.000,12,4.000,11,2.333,0,0.917,3,3,23,78,26.000,0,0.000,1962937542,42,14.000,10,3.300,2019,0,6,2.000,0,28,猛龙,16,5.333,7,2.333,0,0.438,0,4,1.300
53,10,3.300,0,0.000,路易斯-威廉姆斯,9,3.000,0,0.000,0,Lou Williams,26,8.667,11,0,0.4,0,2,0.700,19,6.333,17,1.000,0,0.895,3,1,23,50,16.700,1,0.300,3971,42,14.000,10,3.300,2019,0,2,0.700,0,12,快船,11,3.667,3,1.000,0,0.273,0,3,1.000
54,2,2.000,1,1.000,Goga Bitadze,2,2.000,0,0.000,0,Goga Bitadze,9,9.000,6,0,0.7,0,4,4.000,0,0.000,0,2.000,0,0.000,1,0,88,24,24.000,2,2.000,1962938425,14,14.000,4,4.000,2019,0,0,0.000,0,11,步行者,3,3.000,2,2.000,0,0.667,0,6,6.000
55,18,3.600,0,0.000,肯德里克-纳恩,6,1.200,0,0.000,0,Kendrick Nunn,52,10.400,27,0,0.5,0,8,1.600,6,1.200,4,2.200,0,0.667,5,2,25,92,18.400,1,0.200,1962938138,69,13.800,7,1.400,2019,0,5,1.000,0,14,热火,23,4.600,11,2.200,0,0.478,0,5,1.000
56,5,1.300,1,0.300,TJ-沃伦,9,2.300,0,0.000,0,T.J. Warren,42,10.500,20,0,0.5,0,9,2.300,9,2.250,8,1.750,0,0.889,4,4,1,90,22.500,0,0.000,5413,55,13.800,9,2.300,2019,0,1,0.300,0,11,步行者,14,3.500,7,1.750,0,0.500,0,7,1.800
57,12,4.000,0,0.000,德文-布克,10,3.300,0,0.000,0,Devin Booker,31,10.333,13,0,0.4,0,7,2.300,13,4.333,12,1.000,0,0.923,3,3,1,69,23.000,1,0.300,5547,41,13.700,11,3.700,2019,0,5,1.700,0,21,太阳,9,3.000,3,1.000,0,0.333,0,12,4.000
58,5,1.700,1,0.300,鲍比-波蒂斯,16,5.300,0,0.000,0,Bobby Portis,28,9.333,14,0,0.5,0,10,3.300,15,5.000,11,0.667,0,0.733,3,1,1,84,28.000,6,2.000,5565,41,13.700,22,7.300,2019,0,0,0.000,0,18,尼克斯,10,3.333,2,0.667,0,0.200,0,6,2.000
59,9,1.800,6,1.200,扎克-科林斯,25,5.000,1,0.000,0,Zach Collins,55,11.000,28,0,0.5,0,15,3.000,14,2.800,10,0.400,0,0.714,5,4,33,125,25.000,13,2.600,1962937732,68,13.600,38,7.600,2019,0,1,0.200,0,22,开拓者,9,1.800,2,0.400,0,0.222,0,15,3.000
60,11,2.800,1,0.300,弗兰克-卡明斯基,17,4.300,0,0.000,0,Frank Kaminsky,36,9.000,17,0,0.5,0,3,0.800,14,3.500,12,2.000,0,0.857,4,0,41,94,23.500,4,1.000,5550,54,13.500,21,5.300,2019,0,1,0.300,0,21,太阳,19,4.750,8,2.000,0,0.421,0,5,1.300
61,0,0.000,1,0.300,保罗-米尔萨普,9,3.000,0,0.000,0,Paul Millsap,19,6.333,12,0,0.6,0,6,2.000,12,4.000,10,2.000,0,0.833,3,3,4,57,19.000,1,0.300,4175,40,13.300,10,3.300,2019,0,6,2.000,0,7,掘金,9,3.000,6,2.000,0,0.667,0,6,2.000
62,9,3.000,0,0.000,德玛尔-德罗赞,8,2.700,0,0.000,0,DeMar DeRozan,25,8.333,12,0,0.5,0,3,1.000,16,5.333,13,1.000,0,0.813,3,3,10,70,23.300,2,0.700,4614,40,13.300,10,3.300,2019,0,0,0.000,0,24,马刺,3,1.000,3,1.000,0,1.000,0,3,1.000
63,15,5.000,4,1.300,吉米-巴特勒,12,4.000,0,0.000,0,Jimmy Butler,29,9.667,16,0,0.6,0,4,1.300,9,3.000,7,0.333,0,0.778,3,3,22,78,26.000,3,1.000,4912,40,13.300,15,5.000,2019,0,2,0.700,0,14,热火,5,1.667,1,0.333,0,0.200,0,8,2.700
64,5,1.000,4,0.800,克里斯蒂安-伍德,27,5.400,1,0.000,0,Christian Wood,40,8.000,22,0,0.6,0,9,1.800,24,4.800,20,0.400,0,0.833,5,0,35,85,17.000,9,1.800,5651,66,13.200,36,7.200,2019,0,1,0.200,0,8,活塞,5,1.000,2,0.400,0,0.400,0,5,1.000
65,5,1.000,1,0.200,Jordan Poole,6,1.200,0,0.000,0,Jordan Poole,54,10.800,19,0,0.4,0,11,2.200,17,3.400,15,2.600,0,0.882,5,1,3,113,22.600,1,0.200,1962938446,66,13.200,7,1.400,2019,0,3,0.600,0,9,勇士,39,7.800,13,2.600,0,0.333,0,11,2.200
66,3,0.600,0,0.000,狄龙布鲁克斯,4,0.800,0,0.000,0,Dillon Brooks,56,11.200,21,0,0.4,0,14,2.800,17,3.400,15,1.800,0,0.882,5,4,24,111,22.200,2,0.400,1962937765,66,13.200,6,1.200,2019,0,2,0.400,0,29,灰熊,24,4.800,9,1.800,0,0.375,0,7,1.400
67,3,1.000,2,0.700,杰森-塔图姆,17,5.700,0,0.000,0,Jayson Tatum,39,13.000,16,0,0.4,0,0,0.000,5,1.667,2,1.667,0,0.400,3,3,0,63,21.000,1,0.300,1962937724,39,13.000,18,6.000,2019,0,6,2.000,0,2,凯尔特人,16,5.333,5,1.667,0,0.313,0,7,2.300
68,15,3.800,6,1.500,安东尼-戴维斯,19,4.800,1,0.000,0,Anthony Davis,42,10.500,18,0,0.4,0,6,1.500,19,4.750,15,0.250,0,0.789,4,4,3,83,20.800,6,1.500,5007,52,13.000,25,6.300,2019,0,4,1.000,0,13,湖人,9,2.250,1,0.250,0,0.111,0,6,1.500
69,15,5.000,2,0.700,本-西蒙斯,18,6.000,0,0.000,0,Ben Simmons,26,8.667,16,0,0.6,0,7,2.300,11,3.667,6,0.333,0,0.545,3,3,25,68,22.700,4,1.300,1962937408,39,13.000,22,7.300,2019,0,5,1.700,0,20,76人,1,0.333,1,0.333,0,1.000,0,11,3.700
70,8,1.600,2,0.400,托马斯-布莱恩特,35,7.000,3,0.000,0,Thomas Bryant,51,10.200,23,0,0.5,0,10,2.000,14,2.800,10,1.800,0,0.714,5,5,13,113,22.600,10,2.000,1962937768,65,13.000,45,9.000,2019,0,1,0.200,0,27,奇才,21,4.200,9,1.800,0,0.429,0,7,1.400
71,11,2.200,1,0.200,德维恩-培根,14,2.800,0,0.000,0,Dwayne Bacon,55,11.000,21,0,0.4,0,14,2.800,23,4.600,19,0.800,0,0.826,5,5,7,126,25.200,3,0.600,1962937758,65,13.000,17,3.400,2019,0,0,0.000,0,30,黄蜂,19,3.800,4,0.800,0,0.211,0,15,3.000
72,11,1.800,4,0.700,埃里克-戈登,4,0.700,0,0.000,0,Eric Gordon,56,9.333,27,0,0.5,0,3,0.500,5,0.833,5,3.167,0,1.000,6,4,10,129,21.500,1,0.200,4469,78,13.000,5,0.800,2019,0,6,1.000,0,10,火箭,41,6.833,19,3.167,0,0.463,0,7,1.200
73,7,1.800,5,1.300,拉马库斯-阿尔德里奇,19,4.800,1,0.000,0,LaMarcus Aldridge,41,10.250,21,0,0.5,0,4,1.000,10,2.500,7,0.500,0,0.700,4,4,12,88,22.000,5,1.300,4130,51,12.800,24,6.000,2019,0,4,1.000,0,24,马刺,3,0.750,2,0.500,0,0.667,0,4,1.000
74,3,1.000,2,0.700,凯利-乌布雷,9,3.000,0,0.000,0,Kelly Oubre Jr.,31,10.333,8,0,0.3,0,9,3.000,22,7.333,19,1.000,0,0.864,3,2,12,60,20.000,1,0.300,5557,38,12.700,10,3.300,2019,0,4,1.300,0,21,太阳,14,4.667,3,1.000,0,0.214,0,4,1.300
75,6,1.200,2,0.400,杰夫-格林,11,2.200,0,0.000,0,Jeff Green,38,7.600,26,0,0.7,0,4,0.800,8,1.600,4,1.400,0,0.500,5,3,8,97,19.400,3,0.600,4247,63,12.600,14,2.800,2019,0,3,0.600,0,26,爵士,15,3.000,7,1.400,0,0.467,0,7,1.400
76,14,2.800,1,0.200,尤吉-费雷尔,10,2.000,0,0.000,0,Yogi Ferrell,39,7.800,19,0,0.5,0,7,1.400,14,2.800,13,2.400,0,0.929,5,1,3,98,19.600,2,0.400,1962937633,63,12.600,12,2.400,2019,0,3,0.600,0,23,国王,21,4.200,12,2.400,0,0.571,0,10,2.000
77,14,3.500,2,0.500,德里克-罗斯,9,2.300,0,0.000,0,Derrick Rose,43,10.750,19,0,0.4,0,7,1.800,14,3.500,12,0.000,0,0.857,4,0,25,83,20.800,1,0.300,4387,50,12.500,10,2.500,2019,0,2,0.500,0,8,活塞,2,0.500,0,0.000,0,0.000,0,6,1.500
78,8,2.000,3,0.800,乔丹-麦克雷,6,1.500,0,0.000,0,Jordan McRae,38,9.500,20,0,0.5,0,8,2.000,3,0.750,2,2.000,0,0.667,4,1,52,84,21.000,0,0.000,5370,50,12.500,6,1.500,2019,0,4,1.000,0,27,奇才,15,3.750,8,2.000,0,0.533,0,3,0.800
79,11,2.800,2,0.500,多曼塔斯-萨博尼斯,34,8.500,2,0.000,0,Domantas Sabonis,43,10.750,19,0,0.4,0,8,2.000,17,4.250,11,0.250,0,0.647,4,4,11,98,24.500,11,2.800,1962937414,50,12.500,45,11.300,2019,0,2,0.500,0,11,步行者,8,2.000,1,0.250,0,0.125,0,10,2.500
80,18,4.500,1,0.300,博格丹-博格达诺维奇,10,2.500,0,0.000,0,Bogdan Bogdanovic,39,9.750,17,0,0.4,0,9,2.300,8,2.000,6,2.500,0,0.750,4,0,13,101,25.300,2,0.500,5338,50,12.500,12,3.000,2019,0,3,0.800,0,23,国王,18,4.500,10,2.500,0,0.556,0,11,2.800
81,14,2.300,1,0.200,Chris Clemons,11,1.800,0,0.000,0,Chris Clemons,66,11.000,24,0,0.4,0,9,1.500,12,2.000,10,2.833,0,0.833,6,0,3,98,16.300,3,0.500,1962938600,75,12.500,14,2.300,2019,0,4,0.700,0,10,火箭,52,8.667,17,2.833,0,0.327,0,7,1.200
82,2,1.000,0,0.000,凯利-奥利尼克,3,1.500,0,0.000,0,Kelly Olynyk,13,6.500,10,0,0.8,0,3,1.500,1,0.500,1,2.000,0,1.000,2,0,9,24,12.000,1,0.500,5164,25,12.500,4,2.000,2019,0,0,0.000,0,14,热火,7,3.500,4,2.000,0,0.571,0,2,1.000
83,9,1.800,0,0.000,安芬尼-西蒙斯,18,3.600,0,0.000,0,Anfernee Simons,56,11.200,24,0,0.4,0,13,2.600,4,0.800,3,2.200,0,0.750,5,2,1,123,24.600,2,0.400,1962938081,62,12.400,20,4.000,2019,0,1,0.200,0,22,开拓者,22,4.400,11,2.200,0,0.500,0,6,1.200
84,12,2.400,3,0.600,格雷森-艾伦,13,2.600,0,0.000,0,Grayson Allen,42,8.400,19,0,0.5,0,7,1.400,17,3.400,16,1.600,0,0.941,5,2,3,117,23.400,1,0.200,1962938043,62,12.400,14,2.800,2019,0,1,0.200,0,29,灰熊,22,4.400,8,1.600,0,0.364,0,7,1.400
85,10,2.000,2,0.400,Jarrett Culver,11,2.200,0,0.000,0,Jarrett Culver,61,12.200,25,0,0.4,0,5,1.000,9,1.800,5,1.400,0,0.556,5,0,23,118,23.600,6,1.200,1962938421,62,12.400,17,3.400,2019,0,5,1.000,0,16,森林狼,25,5.000,7,1.400,0,0.280,0,8,1.600
86,20,4.000,3,0.600,约什-理查德森,8,1.600,0,0.000,0,Josh Richardson,48,9.600,21,0,0.4,0,6,1.200,16,3.200,12,1.600,0,0.750,5,5,0,115,23.000,5,1.000,5585,62,12.400,13,2.600,2019,0,9,1.800,0,20,76人,24,4.800,8,1.600,0,0.333,0,5,1.000
87,9,1.800,3,0.600,P.J. Washington,19,3.800,0,0.000,0,P.J. Washington,35,7.000,22,0,0.6,0,15,3.000,11,2.200,9,1.600,0,0.818,5,3,25,127,25.400,6,1.200,1962938417,61,12.200,25,5.000,2019,0,5,1.000,0,30,黄蜂,16,3.200,8,1.600,0,0.500,0,10,2.000
88,19,3.800,0,0.000,德文特-葛拉罕,14,2.800,0,0.000,0,Devonte' Graham,44,8.800,22,0,0.5,0,8,1.600,11,2.200,7,2.000,0,0.636,5,1,4,120,24.000,5,1.000,1962938061,61,12.200,19,3.800,2019,0,4,0.800,0,30,黄蜂,25,5.000,10,2.000,0,0.400,0,13,2.600
89,0,0.000,2,0.400,托尼-布拉德利,19,3.800,2,0.000,0,Tony Bradley,33,6.600,25,0,0.8,0,5,1.000,15,3.000,10,0.000,0,0.667,5,0,13,64,12.800,12,2.400,1962937748,60,12.000,31,6.200,2019,0,0,0.000,0,26,爵士,0,0.000,0,0.000,0,0.000,0,6,1.200
90,4,2.000,0,0.000,肯巴-沃克,1,0.500,0,0.000,0,Kemba Walker,13,6.500,6,0,0.5,0,2,1.000,9,4.500,7,2.500,0,0.778,2,2,8,36,18.000,0,0.000,4890,24,12.000,1,0.500,2019,0,1,0.500,0,2,凯尔特人,8,4.000,5,2.500,0,0.625,0,3,1.500
91,10,2.000,2,0.400,托拜亚斯-哈里斯,27,5.400,0,0.000,0,Tobias Harris,56,11.200,24,0,0.4,0,12,2.400,8,1.600,7,1.000,0,0.875,5,5,12,124,24.800,8,1.600,4901,60,12.000,35,7.000,2019,0,3,0.600,0,20,76人,20,4.000,5,1.000,0,0.250,0,7,1.400
92,4,1.000,1,0.300,扎南-穆萨,8,2.000,0,0.000,0,Dzanan Musa,35,8.750,17,0,0.5,0,6,1.500,12,3.000,7,1.750,0,0.583,4,0,31,71,17.800,3,0.800,1962938092,48,12.000,11,2.800,2019,0,5,1.300,0,17,篮网,15,3.750,7,1.750,0,0.467,0,2,0.500
93,1,0.300,2,0.500,杰拉米-格兰特,7,1.800,0,0.000,0,Jerami Grant,28,7.000,14,0,0.5,0,12,3.000,14,3.500,13,1.750,0,0.929,4,1,9,84,21.000,3,0.800,5350,48,12.000,10,2.500,2019,0,4,1.000,0,7,掘金,12,3.000,7,1.750,0,0.583,0,7,1.800
94,13,3.300,4,1.000,奥托-波特,8,2.000,0,0.000,0,Otto Porter Jr.,41,10.250,18,0,0.4,0,3,0.800,8,2.000,4,1.750,0,0.500,4,4,22,77,19.300,6,1.500,5406,47,11.800,14,3.500,2019,0,3,0.800,0,4,公牛,20,5.000,7,1.750,0,0.350,0,2,0.500
95,6,1.500,1,0.300,贾伊-克劳德,19,4.800,1,0.000,0,Jae Crowder,37,9.250,14,0,0.4,0,5,1.300,13,3.250,10,2.250,0,0.769,4,4,99,101,25.300,2,0.500,5068,47,11.800,21,5.300,2019,0,4,1.000,0,29,灰熊,26,6.500,9,2.250,0,0.346,0,4,1.000
96,3,0.600,0,0.000,贾斯汀-杰克逊,10,2.000,0,0.000,0,Justin Jackson,38,7.600,23,0,0.6,0,10,2.000,5,1.000,4,1.800,0,0.800,5,2,44,109,21.800,2,0.400,1962937734,59,11.800,12,2.400,2019,0,2,0.400,0,6,独行侠,20,4.000,9,1.800,0,0.450,0,10,2.000
97,11,1.800,1,0.200,Zach Norvell Jr.,11,1.800,0,0.000,0,Zach Norvell Jr.,50,8.333,19,0,0.4,0,11,1.800,23,3.833,20,2.000,0,0.870,6,1,25,137,22.800,4,0.700,1962938473,70,11.700,15,2.500,2019,0,6,1.000,0,13,湖人,34,5.667,12,2.000,0,0.353,0,9,1.500
98,11,2.200,1,0.200,小蒂姆-哈达威,8,1.600,0,0.000,0,Tim Hardaway Jr.,45,9.000,21,0,0.5,0,6,1.200,4,0.800,4,2.400,0,1.000,5,2,11,109,21.800,0,0.000,5194,58,11.600,8,1.600,2019,0,4,0.800,0,6,独行侠,28,5.600,12,2.400,0,0.429,0,1,0.200
99,6,1.500,0,0.000,卢克-肯纳德,14,3.500,0,0.000,0,Luke Kennard,33,8.250,16,0,0.5,0,5,1.300,6,1.500,5,2.250,0,0.833,4,1,5,91,22.800,1,0.300,1962937731,46,11.500,15,3.800,2019,0,1,0.300,0,8,活塞,19,4.750,9,2.250,0,0.474,0,10,2.500
