,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
10,11,3.700,2,0.700,托拜亚斯-哈里斯,20,6.700,1,0.000,0,Tobias Harris,41,13.667,21,0,0.5,0,8,2.700,11,3.667,10,3.000,0,0.909,3,3,12,78,26.000,5,1.700,4901,61,20.300,25,8.300,2018,0,0,0.000,0,12,快船,18,6.000,9,3.000,0,0.500,0,4,1.300
11,7,3.500,1,0.500,扬尼斯-阿德托昆博,22,11.000,2,0.000,0,Giannis Antetokounmpo,25,12.500,15,0,0.6,0,4,2.000,16,8.000,8,1.000,0,0.500,2,2,34,49,24.500,1,0.500,5185,40,20.000,23,11.500,2018,0,2,1.000,0,15,雄鹿,5,2.500,2,1.000,0,0.400,0,2,1.000
12,25,8.300,2,0.700,詹姆斯-哈登,11,3.700,1,0.000,0,James Harden,40,13.333,15,0,0.4,0,11,3.700,22,7.333,18,3.333,0,0.818,3,3,13,94,31.300,2,0.700,4563,58,19.300,13,4.300,2018,0,6,2.000,0,10,火箭,29,9.667,10,3.333,0,0.345,0,21,7.000
13,0,0.000,0,0.000,PJ-塔克,6,6.000,0,0.000,0,P.J. Tucker,15,15.000,7,0,0.5,0,2,2.000,2,2.000,2,3.000,0,1.000,1,1,17,34,34.000,1,1.000,5396,19,19.000,7,7.000,2018,0,1,1.000,0,10,火箭,8,8.000,3,3.000,0,0.375,0,0,0.000
14,1,1.000,0,0.000,尼古拉-米罗蒂奇,11,11.000,1,0.000,0,Nikola Mirotic,20,20.000,7,0,0.4,0,2,2.000,5,5.000,3,2.000,0,0.600,1,1,41,37,37.000,1,1.000,4905,19,19.000,12,12.000,2018,0,0,0.000,0,3,鹈鹕,11,11.000,2,2.000,0,0.182,0,3,3.000
15,4,1.300,1,0.300,扎克-拉文,9,3.000,0,0.000,0,Zach LaVine,38,12.667,20,0,0.5,0,3,1.000,13,4.333,11,1.333,0,0.846,3,3,8,65,21.700,1,0.300,5324,55,18.300,10,3.300,2018,0,3,1.000,0,4,公牛,10,3.333,4,1.333,0,0.400,0,9,3.000
16,1,0.300,0,0.000,鲍比-波蒂斯,15,5.000,0,0.000,0,Bobby Portis,44,14.667,23,0,0.5,0,8,2.700,8,2.667,7,0.667,0,0.875,3,0,1,72,24.000,1,0.300,5565,55,18.300,16,5.300,2018,0,3,1.000,0,4,公牛,11,3.667,2,0.667,0,0.182,0,3,1.000
17,4,2.000,0,0.000,丹吉洛-拉塞尔,5,2.500,0,0.000,0,D'Angelo Russell,34,17.000,14,0,0.4,0,0,0.000,3,1.500,2,3.000,0,0.667,2,2,0,52,26.000,0,0.000,5543,36,18.000,5,2.500,2018,0,2,1.000,0,17,篮网,17,8.500,6,3.000,0,0.353,0,2,1.000
18,15,5.000,1,0.300,凯文-杜兰特,12,4.000,0,0.000,0,Kevin Durant,38,12.667,21,0,0.6,0,1,0.300,10,3.333,8,1.333,0,0.800,3,3,7,69,23.000,3,1.000,4244,54,18.000,15,5.000,2018,0,2,0.700,0,9,勇士,9,3.000,4,1.333,0,0.444,0,7,2.300
19,21,7.000,1,0.300,丹尼斯-施罗德,11,3.700,0,0.000,0,Dennis Schroder,46,15.333,19,0,0.4,0,8,2.700,15,5.000,11,1.333,0,0.733,3,3,17,81,27.000,3,1.000,5187,53,17.700,14,4.700,2018,0,2,0.700,0,25,雷霆,7,2.333,4,1.333,0,0.571,0,9,3.000
20,0,0.000,0,0.000,凯文-乐福,4,4.000,0,0.000,0,Kevin Love,10,10.000,5,0,0.5,0,2,2.000,7,7.000,5,2.000,0,0.714,1,1,0,17,17.000,0,0.000,4391,17,17.000,4,4.000,2018,0,1,1.000,0,5,骑士,3,3.000,2,2.000,0,0.667,0,0,0.000
21,7,3.500,0,0.000,迈克尔 卡特-威廉姆斯,4,2.000,0,0.000,0,Michael Carter-Williams,18,9.000,12,0,0.7,0,6,3.000,13,6.500,10,0.000,0,0.769,2,0,7,50,25.000,4,2.000,5162,34,17.000,8,4.000,2018,0,1,0.500,0,10,火箭,2,1.000,0,0.000,0,0.000,0,2,1.000
22,10,3.300,5,1.700,阿隆-戈登,20,6.700,0,0.000,0,Aaron Gordon,38,12.667,19,0,0.5,0,6,2.000,11,3.667,8,1.667,0,0.727,3,3,0,83,27.700,3,1.000,5295,51,17.000,23,7.700,2018,0,3,1.000,0,19,魔术,12,4.000,5,1.667,0,0.417,0,4,1.300
23,7,2.300,3,1.000,布拉德利-比尔,10,3.300,0,0.000,0,Bradley Beal,40,13.333,18,0,0.4,0,8,2.700,13,4.333,10,1.667,0,0.769,3,3,3,75,25.000,2,0.700,5009,51,17.000,12,4.000,2018,0,5,1.700,0,27,奇才,21,7.000,5,1.667,0,0.238,0,3,1.000
24,2,2.000,0,0.000,布雷克-格里芬,5,5.000,0,0.000,0,Blake Griffin,14,14.000,6,0,0.4,0,1,1.000,4,4.000,3,2.000,0,0.750,1,1,23,21,21.000,4,4.000,4561,17,17.000,9,9.000,2018,0,0,0.000,0,8,活塞,5,5.000,2,2.000,0,0.400,0,0,0.000
25,5,1.700,2,0.700,伊内斯-坎特,25,8.300,2,0.000,0,Enes Kanter,30,10.000,15,0,0.5,0,7,2.300,24,8.000,19,0.000,0,0.792,3,3,11,67,22.300,15,5.000,4899,49,16.300,40,13.300,2018,0,3,1.000,0,18,尼克斯,2,0.667,0,0.000,0,0.000,0,2,0.700
26,8,2.700,2,0.700,多曼塔斯-萨博尼斯,24,8.000,3,0.000,0,Domantas Sabonis,44,14.667,19,0,0.4,0,10,3.300,13,4.333,9,0.333,0,0.692,3,1,11,71,23.700,14,4.700,1962937414,48,16.000,38,12.700,2018,0,2,0.700,0,11,步行者,2,0.667,1,0.333,0,0.500,0,12,4.000
27,4,2.000,1,0.500,尤吉-费雷尔,4,2.000,0,0.000,0,Yogi Ferrell,23,11.500,12,0,0.5,0,6,3.000,7,3.500,2,3.000,0,0.286,2,0,3,56,28.000,1,0.500,1962937633,32,16.000,5,2.500,2018,0,4,2.000,0,23,国王,13,6.500,6,3.000,0,0.462,0,1,0.500
28,10,5.000,0,0.000,卡里斯-勒维尔,9,4.500,0,0.000,0,Caris LeVert,28,14.000,13,0,0.5,0,5,2.500,5,2.500,4,1.000,0,0.800,2,2,22,56,28.000,1,0.500,1962937419,32,16.000,10,5.000,2018,0,4,2.000,0,17,篮网,8,4.000,2,1.000,0,0.250,0,9,4.500
29,11,2.800,0,0.000,JJ-雷迪克,1,0.300,0,0.000,0,JJ Redick,34,8.500,20,0,0.6,0,7,1.800,12,3.000,10,3.250,0,0.833,4,0,4,84,21.000,1,0.300,5395,63,15.800,2,0.500,2018,0,1,0.300,0,20,76人,23,5.750,13,3.250,0,0.565,0,1,0.300
30,7,1.800,1,0.300,阿伦佐-特里尔,8,2.000,0,0.000,0,Allonzo Trier,37,9.250,20,0,0.5,0,13,3.300,20,5.000,20,0.750,0,1.000,4,0,14,90,22.500,1,0.300,1962938264,63,15.800,9,2.300,2018,0,2,0.500,0,18,尼克斯,8,2.000,3,0.750,0,0.375,0,11,2.800
31,8,2.000,5,1.300,哈里-贾尔斯,19,4.800,0,0.000,0,Harry Giles III,50,12.500,23,0,0.5,0,19,4.800,20,5.000,13,0.500,0,0.650,4,0,4,90,22.500,6,1.500,1962937737,61,15.300,25,6.300,2018,0,1,0.300,0,23,国王,3,0.750,2,0.500,0,0.667,0,7,1.800
32,16,5.300,1,0.300,丹尼斯-史密斯Jr.,6,2.000,0,0.000,0,Dennis Smith Jr.,32,10.667,17,0,0.5,0,8,2.700,12,4.000,7,1.667,0,0.583,3,3,4,74,24.700,3,1.000,1962937727,46,15.300,9,3.000,2018,0,3,1.000,0,6,独行侠,13,4.333,5,1.667,0,0.385,0,6,2.000
33,7,1.800,3,0.800,布兰登-英格拉姆,18,4.500,0,0.000,0,Brandon Ingram,44,11.000,22,0,0.5,0,11,2.800,23,5.750,17,0.000,0,0.739,4,4,14,103,25.800,2,0.500,1962937412,61,15.300,20,5.000,2018,0,6,1.500,0,13,湖人,5,1.250,0,0.000,0,0.000,0,10,2.500
34,12,3.000,2,0.500,罗德尼-麦格鲁德,13,3.300,0,0.000,0,Rodney McGruder,42,10.500,20,0,0.5,0,13,3.300,16,4.000,13,2.000,0,0.813,4,3,17,110,27.500,4,1.000,5270,61,15.300,17,4.300,2018,0,2,0.500,0,14,热火,18,4.500,8,2.000,0,0.444,0,6,1.500
35,9,3.000,2,0.700,梅森-普拉姆利,11,3.700,0,0.000,0,Mason Plumlee,23,7.667,18,0,0.8,0,11,3.700,16,5.333,9,0.000,0,0.563,3,0,24,61,20.300,7,2.300,5192,45,15.000,18,6.000,2018,0,1,0.300,0,7,掘金,0,0.000,0,0.000,0,0.000,0,9,3.000
36,5,1.700,8,2.700,尤素夫-努尔基奇,19,6.300,1,0.000,0,Jusuf Nurkic,28,9.333,15,0,0.5,0,7,2.300,15,5.000,12,1.000,0,0.800,3,3,27,59,19.700,6,2.000,5327,45,15.000,25,8.300,2018,0,2,0.700,0,22,开拓者,5,1.667,3,1.000,0,0.600,0,7,2.300
37,11,2.800,4,1.000,肯巴-沃克,21,5.300,0,0.000,0,Kemba Walker,44,11.000,18,0,0.4,0,4,1.000,21,5.250,17,1.750,0,0.810,4,4,8,102,25.500,1,0.300,4890,60,15.000,22,5.500,2018,0,4,1.000,0,30,黄蜂,23,5.750,7,1.750,0,0.304,0,6,1.500
38,2,2.000,1,1.000,达柳斯-米勒,2,2.000,0,0.000,0,Darius Miller,10,10.000,5,0,0.5,0,1,1.000,0,0.000,0,5.000,0,0.000,1,0,21,24,24.000,0,0.000,5080,15,15.000,2,2.000,2018,0,2,2.000,0,3,鹈鹕,7,7.000,5,5.000,0,0.714,0,0,0.000
39,10,2.500,1,0.300,多诺万米切尔,8,2.000,0,0.000,0,Donovan Mitchell,55,13.750,22,0,0.4,0,11,2.800,14,3.500,9,1.750,0,0.643,4,4,45,88,22.000,3,0.800,1962937730,60,15.000,11,2.800,2018,0,7,1.800,0,26,爵士,19,4.750,7,1.750,0,0.368,0,6,1.500
40,8,2.000,1,0.300,小蒂姆-哈达威,10,2.500,0,0.000,0,Tim Hardaway Jr.,49,12.250,19,0,0.4,0,8,2.000,18,4.500,13,2.000,0,0.722,4,4,11,85,21.300,1,0.300,5194,59,14.800,11,2.800,2018,0,2,0.500,0,18,尼克斯,21,5.250,8,2.000,0,0.381,0,6,1.500
41,5,1.700,6,2.000,安东尼-戴维斯,19,6.300,1,0.000,0,Anthony Davis,38,12.667,15,0,0.4,0,3,1.000,17,5.667,13,0.333,0,0.765,3,3,3,62,20.700,5,1.700,5007,44,14.700,24,8.000,2018,0,8,2.700,0,3,鹈鹕,8,2.667,1,0.333,0,0.125,0,7,2.300
42,9,3.000,0,0.000,安东尼奥-布莱克尼,12,4.000,0,0.000,0,Antonio Blakeney,32,10.667,15,0,0.5,0,3,1.000,12,4.000,12,0.667,0,1.000,3,0,9,66,22.000,0,0.000,1962937911,44,14.700,12,4.000,2018,0,1,0.300,0,4,公牛,10,3.333,2,0.667,0,0.200,0,2,0.700
43,7,3.500,2,1.000,凯里-欧文,6,3.000,0,0.000,0,Kyrie Irving,24,12.000,11,0,0.5,0,7,3.500,5,2.500,5,1.000,0,1.000,2,2,11,51,25.500,1,0.500,4840,29,14.500,7,3.500,2018,0,1,0.500,0,2,凯尔特人,9,4.500,2,1.000,0,0.222,0,3,1.500
44,3,1.500,0,0.000,科怀-莱昂纳德,4,2.000,0,0.000,0,Kawhi Leonard,20,10.000,9,0,0.4,0,4,2.000,19,9.500,10,0.500,0,0.526,2,2,2,38,19.000,2,1.000,4896,29,14.500,6,3.000,2018,0,2,1.000,0,28,猛龙,6,3.000,1,0.500,0,0.167,0,2,1.000
45,4,2.000,0,0.000,路易斯-威廉姆斯,4,2.000,0,0.000,0,Lou Williams,21,10.500,8,0,0.4,0,1,0.500,10,5.000,9,2.000,0,0.900,2,0,23,42,21.000,0,0.000,3971,29,14.500,4,2.000,2018,0,2,1.000,0,12,快船,9,4.500,4,2.000,0,0.444,0,5,2.500
46,14,4.700,0,0.000,达米安-利拉德,7,2.300,0,0.000,0,Damian Lillard,22,7.333,14,0,0.6,0,2,0.700,9,3.000,9,2.000,0,1.000,3,3,0,58,19.300,1,0.300,5012,43,14.300,8,2.700,2018,0,3,1.000,0,22,开拓者,9,3.000,6,2.000,0,0.667,0,7,2.300
47,15,5.000,1,0.300,特雷-杨,4,1.300,0,0.000,0,Trae Young,39,13.000,14,0,0.4,0,10,3.300,11,3.667,10,1.333,0,0.909,3,3,11,76,25.300,0,0.000,1962938087,42,14.000,4,1.300,2018,0,4,1.300,0,1,老鹰,16,5.333,4,1.333,0,0.250,0,8,2.700
48,4,1.300,4,1.300,科迪-泽勒,10,3.300,0,0.000,0,Cody Zeller,30,10.000,18,0,0.6,0,9,3.000,9,3.000,4,0.667,0,0.444,3,3,40,66,22.000,4,1.300,5155,42,14.000,14,4.700,2018,0,1,0.300,0,30,黄蜂,4,1.333,2,0.667,0,0.500,0,3,1.000
49,10,3.300,5,1.700,卢卡-多西奇,15,5.000,0,0.000,0,Luka Doncic,26,8.667,13,0,0.5,0,3,1.000,16,5.333,10,2.000,0,0.625,3,3,77,86,28.700,1,0.300,5721,42,14.000,16,5.300,2018,0,3,1.000,0,6,独行侠,13,4.333,6,2.000,0,0.462,0,12,4.000
50,5,2.500,1,0.500,克里斯-米德尔顿,8,4.000,0,0.000,0,Khris Middleton,19,9.500,9,0,0.5,0,3,1.500,6,3.000,6,2.000,0,1.000,2,2,22,47,23.500,1,0.500,5073,28,14.000,9,4.500,2018,0,1,0.500,0,15,雄鹿,9,4.500,4,2.000,0,0.444,0,3,1.500
51,0,0.000,0,0.000,乔丹-麦克雷,0,0.000,0,0.000,0,Jordan McRae,5,5.000,5,0,1.0,0,2,2.000,4,4.000,3,1.000,0,0.750,1,0,52,13,13.000,1,1.000,5370,14,14.000,1,1.000,2018,0,1,1.000,0,27,奇才,1,1.000,1,1.000,0,1.000,0,4,4.000
52,3,0.800,2,0.500,马库斯-莫里斯,13,3.300,0,0.000,0,Marcus Morris Sr.,43,10.750,19,0,0.4,0,11,2.800,9,2.250,7,2.500,0,0.778,4,0,31,83,20.800,3,0.800,4895,55,13.800,16,4.000,2018,0,2,0.500,0,2,凯尔特人,24,6.000,10,2.500,0,0.417,0,3,0.800
53,10,3.300,0,0.000,朱-霍勒迪,4,1.300,0,0.000,0,Jrue Holiday,27,9.000,17,0,0.6,0,4,1.300,0,0.000,0,2.333,0,0.000,3,3,11,58,19.300,0,0.000,4622,41,13.700,4,1.300,2018,0,1,0.300,0,3,鹈鹕,12,4.000,7,2.333,0,0.583,0,7,2.300
54,3,1.000,2,0.700,尤纳斯-瓦兰丘纳斯,12,4.000,0,0.000,0,Jonas Valanciunas,25,8.333,12,0,0.5,0,5,1.700,19,6.333,17,0.000,0,0.895,3,1,17,55,18.300,11,3.700,4886,41,13.700,23,7.700,2018,0,5,1.700,0,28,猛龙,2,0.667,0,0.000,0,0.000,0,7,2.300
55,0,0.000,1,0.300,卡梅隆-安东尼,14,4.700,0,0.000,0,Carmelo Anthony,28,9.333,15,0,0.5,0,6,2.000,2,0.667,2,3.000,0,1.000,3,2,0,82,27.300,1,0.300,3706,41,13.700,15,5.000,2018,0,2,0.700,0,10,火箭,18,6.000,9,3.000,0,0.500,0,1,0.300
56,4,1.300,1,0.300,马利克-比斯利,7,2.300,0,0.000,0,Malik Beasley,23,7.667,13,0,0.6,0,8,2.700,7,2.333,4,3.667,0,0.571,3,0,5,73,24.300,1,0.300,1962937416,41,13.700,8,2.700,2018,0,3,1.000,0,7,掘金,16,5.333,11,3.667,0,0.688,0,2,0.700
57,5,2.500,0,0.000,麦克-康利,3,1.500,0,0.000,0,Mike Conley,23,11.500,11,0,0.5,0,6,3.000,4,2.000,4,0.500,0,1.000,2,2,10,49,24.500,2,1.000,4246,27,13.500,5,2.500,2018,0,1,0.500,0,29,灰熊,8,4.000,1,0.500,0,0.125,0,3,1.500
58,7,1.800,1,0.300,凯尔-库兹马,15,3.800,0,0.000,0,Kyle Kuzma,47,11.750,19,0,0.4,0,13,3.300,12,3.000,10,1.500,0,0.833,4,2,0,97,24.300,1,0.300,1962937750,54,13.500,16,4.000,2018,0,3,0.800,0,13,湖人,18,4.500,6,1.500,0,0.333,0,7,1.800
59,10,3.300,1,0.300,勒布朗-詹姆斯,9,3.000,0,0.000,0,LeBron James,22,7.333,13,0,0.6,0,4,1.300,13,4.333,11,1.000,0,0.846,3,3,23,46,15.300,0,0.000,3704,40,13.300,9,3.000,2018,0,2,0.700,0,13,湖人,4,1.333,3,1.000,0,0.750,0,8,2.700
60,6,2.000,2,0.700,凯利-乌布雷,12,4.000,0,0.000,0,Kelly Oubre Jr.,32,10.667,14,0,0.4,0,9,3.000,10,3.333,8,1.000,0,0.800,3,0,12,73,24.300,2,0.700,5557,39,13.000,14,4.700,2018,0,2,0.700,0,27,奇才,12,4.000,3,1.000,0,0.250,0,9,3.000
61,16,5.300,0,0.000,乔-因戈尔斯,11,3.700,0,0.000,0,Joe Ingles,28,9.333,12,0,0.4,0,7,2.300,10,3.333,8,2.333,0,0.800,3,3,2,67,22.300,0,0.000,5493,39,13.000,11,3.700,2018,0,2,0.700,0,26,爵士,20,6.667,7,2.333,0,0.350,0,5,1.700
62,1,1.000,0,0.000,特伦斯-罗斯,2,2.000,0,0.000,0,Terrence Ross,9,9.000,5,0,0.6,0,1,1.000,2,2.000,0,3.000,0,0.000,1,0,31,15,15.000,0,0.000,5014,13,13.000,2,2.000,2018,0,3,3.000,0,19,魔术,4,4.000,3,3.000,0,0.750,0,0,0.000
63,10,3.300,1,0.300,C.J.麦科勒姆,8,2.700,0,0.000,0,CJ McCollum,30,10.000,16,0,0.5,0,4,1.300,5,1.667,3,1.333,0,0.600,3,3,3,60,20.000,2,0.700,5405,39,13.000,10,3.300,2018,0,1,0.300,0,22,开拓者,11,3.667,4,1.333,0,0.364,0,3,1.000
64,0,0.000,0,0.000,邓-阿德尔,3,3.000,0,0.000,0,Deng Adel,5,5.000,5,0,1.0,0,2,2.000,3,3.000,2,1.000,0,0.667,1,0,57,16,16.000,0,0.000,1962938188,13,13.000,3,3.000,2018,0,1,1.000,0,28,猛龙,1,1.000,1,1.000,0,1.000,0,0,0.000
65,6,2.000,2,0.700,斯蒂文-亚当斯,16,5.300,2,0.000,0,Steven Adams,31,10.333,17,0,0.5,0,6,2.000,9,3.000,5,0.000,0,0.556,3,3,12,81,27.000,18,6.000,5163,39,13.000,34,11.300,2018,0,1,0.300,0,25,雷霆,1,0.333,0,0.000,0,0.000,0,7,2.300
66,6,2.000,0,0.000,贾伦-杰克逊,7,2.300,0,0.000,0,Jaren Jackson Jr.,22,7.333,14,0,0.6,0,12,4.000,13,4.333,9,0.667,0,0.692,3,0,13,61,20.300,7,2.300,1962938067,39,13.000,14,4.700,2018,0,2,0.700,0,29,灰熊,4,1.333,2,0.667,0,0.500,0,7,2.300
67,17,5.700,0,0.000,蒙特-莫里斯,9,3.000,0,0.000,0,Monte Morris,32,10.667,14,0,0.4,0,4,1.300,9,3.000,9,0.667,0,1.000,3,1,11,78,26.000,2,0.700,1962937769,39,13.000,11,3.700,2018,0,4,1.300,0,7,掘金,8,2.667,2,0.667,0,0.250,0,5,1.700
68,23,7.700,0,0.000,克里斯-保罗,14,4.700,0,0.000,0,Chris Paul,32,10.667,12,0,0.4,0,9,3.000,10,3.333,7,2.667,0,0.700,3,3,3,87,29.000,1,0.300,3930,39,13.000,15,5.000,2018,0,6,2.000,0,10,火箭,20,6.667,8,2.667,0,0.400,0,9,3.000
69,6,3.000,1,0.500,朱利叶斯-兰德尔,11,5.500,0,0.000,0,Julius Randle,15,7.500,10,0,0.7,0,6,3.000,11,5.500,5,0.500,0,0.455,2,2,30,45,22.500,1,0.500,5318,26,13.000,12,6.000,2018,0,2,1.000,0,3,鹈鹕,3,1.500,1,0.500,0,0.333,0,5,2.500
70,2,2.000,1,1.000,加里-哈里斯,1,1.000,0,0.000,0,Gary Harris,10,10.000,5,0,0.5,0,4,4.000,2,2.000,2,1.000,0,1.000,1,1,14,22,22.000,0,0.000,5330,13,13.000,1,1.000,2018,0,0,0.000,0,7,掘金,5,5.000,1,1.000,0,0.200,0,0,0.000
71,4,1.300,2,0.700,杰夫-格林,9,3.000,0,0.000,0,Jeff Green,25,8.333,15,0,0.6,0,11,3.700,6,2.000,4,1.667,0,0.667,3,1,8,68,22.700,1,0.300,4247,39,13.000,10,3.300,2018,0,0,0.000,0,27,奇才,9,3.000,5,1.667,0,0.556,0,5,1.700
72,9,4.500,1,0.500,泰瑞克-埃文斯,9,4.500,0,0.000,0,Tyreke Evans,27,13.500,9,0,0.3,0,6,3.000,8,4.000,5,1.500,0,0.625,2,1,12,52,26.000,1,0.500,4564,26,13.000,10,5.000,2018,0,0,0.000,0,11,步行者,11,5.500,3,1.500,0,0.273,0,5,2.500
73,4,1.300,6,2.000,马克西-克勒贝尔,19,6.300,0,0.000,0,Maxi Kleber,20,6.667,11,0,0.6,0,6,2.000,12,4.000,11,2.000,0,0.917,3,0,42,66,22.000,3,1.000,1962937946,39,13.000,22,7.300,2018,0,2,0.700,0,6,独行侠,12,4.000,6,2.000,0,0.500,0,2,0.700
74,11,2.800,0,0.000,巴迪-希尔德,12,3.000,0,0.000,0,Buddy Hield,44,11.000,20,0,0.5,0,14,3.500,2,0.500,2,2.250,0,1.000,4,3,24,101,25.300,3,0.800,1962937411,51,12.800,15,3.800,2018,0,4,1.000,0,23,国王,19,4.750,9,2.250,0,0.474,0,8,2.000
75,13,3.300,0,0.000,特雷沃-阿里扎,7,1.800,0,0.000,0,Trevor Ariza,30,7.500,17,0,0.6,0,9,2.300,9,2.250,8,2.250,0,0.889,4,4,8,98,24.500,2,0.500,3860,51,12.800,9,2.300,2018,0,6,1.500,0,21,太阳,18,4.500,9,2.250,0,0.500,0,4,1.000
76,12,3.000,3,0.800,亚历克-伯克斯,17,4.300,0,0.000,0,Alec Burks,33,8.250,16,0,0.5,0,4,1.000,14,3.500,10,2.000,0,0.714,4,0,18,77,19.300,2,0.500,4893,50,12.500,19,4.800,2018,0,3,0.800,0,26,爵士,18,4.500,8,2.000,0,0.444,0,6,1.500
77,1,0.300,9,2.300,哈桑-怀特塞德,42,10.500,2,0.000,0,Hassan Whiteside,31,7.750,19,0,0.6,0,11,2.800,19,4.750,11,0.250,0,0.579,4,4,20,99,24.800,8,2.000,4764,50,12.500,50,12.500,2018,0,4,1.000,0,14,热火,2,0.500,1,0.250,0,0.500,0,8,2.000
78,16,4.000,0,0.000,杰夫-蒂格,12,3.000,0,0.000,0,Jeff Teague,38,9.500,14,0,0.4,0,10,2.500,17,4.250,17,1.250,0,1.000,4,4,0,96,24.000,2,0.500,4624,50,12.500,14,3.500,2018,0,2,0.500,0,16,森林狼,11,2.750,5,1.250,0,0.455,0,10,2.500
