cnName,assistsPG,blocksPG,defensiveReboundsPG,fgAttemptedPG,fgPCT,foulsPG,ftAttemptedPG,ftMadePG,ftPCT,games,gamesStarted,minutes,minutesPG,offensiveReboundsPG,points,pointsPG,reboundsPG,stealsPG,threesMadePG,threesPCT,turnoversPG
卡尔-安东尼-唐斯,4.4,1.2,8.1,17.771,0.5,3.3,6.457000000000001,3.2569999999999997,0.7959999999999999,35,35,1187,33.9,2.7,926,26.5,10.8,0.9,3.2569999999999997,0.41200000000000003,3.1
安东尼-戴维斯,3.2,2.3,7.0,17.677,0.5,2.5,8.468,1.161,0.846,62,62,2131,34.4,2.3,1618,26.1,9.3,1.5,1.161,0.33,2.5
扎克-拉文,4.2,0.5,4.1,19.983,0.4,2.2,5.567,3.0669999999999997,0.802,60,60,2085,34.8,0.7,1530,25.5,4.8,1.5,3.0669999999999997,0.38,3.4
勒布朗-詹姆斯,10.2,0.5,6.9,19.448,0.5,1.8,5.687,2.209,0.693,67,67,2316,34.6,1.0,1698,25.3,7.8,1.2,2.209,0.348,3.9
多诺万米切尔,4.3,0.2,3.6,19.449,0.4,2.5,4.667,2.5069999999999997,0.863,69,69,2364,34.3,0.8,1655,24.0,4.4,1.0,2.5069999999999997,0.366,2.7
布兰登-英格拉姆,4.2,0.6,5.3,17.677,0.5,2.9,5.935,2.419,0.851,62,62,2103,33.9,0.8,1477,23.8,6.1,1.0,2.419,0.391,3.0
杰森-塔图姆,3.0,0.9,6.0,18.576,0.4,2.1,4.742,2.864,0.812,66,66,2265,34.3,1.0,1547,23.4,7.0,1.4,2.864,0.40299999999999997,2.3
丹吉洛-拉塞尔,6.3,0.3,3.6,18.8,0.4,1.9,4.422,3.511,0.809,45,45,1452,32.3,0.4,1039,23.1,3.9,1.1,3.511,0.36700000000000005,3.3
乔尔-恩比德,3.0,1.3,8.9,15.706,0.5,3.4,8.529,1.1179999999999999,0.807,51,51,1506,29.5,2.8,1172,23.0,11.6,0.9,1.1179999999999999,0.331,3.1
帕斯卡尔-西亚卡姆,3.5,0.9,6.3,18.4,0.5,2.8,5.05,2.1830000000000003,0.792,60,60,2110,35.2,1.1,1371,22.9,7.3,1.0,2.1830000000000003,0.359,2.5
Zion Williamson,2.1,0.4,3.6,15.0,0.6,1.8,7.417000000000001,0.25,0.64,24,24,668,27.8,2.7,540,22.5,6.3,0.7,0.25,0.429,2.5
安德鲁-维金斯,3.7,0.9,4.1,18.81,0.4,2.4,4.928999999999999,2.167,0.72,42,42,1455,34.6,1.1,942,22.4,5.2,0.7,2.167,0.331,2.5
C.J.麦科勒姆,4.4,0.6,3.6,19.371,0.5,2.6,2.6430000000000002,2.7710000000000004,0.757,70,70,2557,36.5,0.7,1556,22.2,4.2,0.8,2.7710000000000004,0.379,1.8
德玛尔-德罗赞,5.6,0.3,4.9,15.425999999999998,0.5,2.6,6.632000000000001,0.132,0.845,68,68,2316,34.1,0.6,1504,22.1,5.5,1.0,0.132,0.257,2.4
约翰-科林斯,1.5,1.6,7.3,14.755999999999998,0.6,3.4,3.659,1.439,0.8,41,41,1363,33.2,2.8,885,21.6,10.1,0.8,1.439,0.401,1.8
保罗-乔治,3.9,0.4,5.2,16.292,0.4,2.4,4.521,3.2710000000000004,0.8759999999999999,48,48,1419,29.6,0.5,1033,21.5,5.7,1.4,3.2710000000000004,0.41200000000000003,2.6
德阿龙-福克斯,6.8,0.5,3.2,15.98,0.5,2.8,6.706,1.0590000000000002,0.705,51,49,1634,32.0,0.7,1077,21.1,3.8,1.5,1.0590000000000002,0.292,3.1
克里斯-米德尔顿,4.3,0.1,5.5,15.274000000000001,0.5,2.3,3.661,2.371,0.9159999999999999,62,59,1853,29.9,0.7,1297,20.9,6.2,0.9,2.371,0.415,2.2
科林-塞克斯顿,3.0,0.1,2.2,16.708,0.5,2.2,4.1080000000000005,1.492,0.846,65,65,2143,33.0,0.9,1349,20.8,3.1,1.0,1.492,0.38,2.4
斯蒂芬-库里,6.6,0.4,4.4,16.4,0.4,2.2,5.2,2.4,1.0,5,5,139,27.8,0.8,104,20.8,5.2,1.0,2.4,0.245,3.2
斯宾瑟-丁威迪,6.8,0.3,3.0,15.953,0.4,2.8,6.968999999999999,1.922,0.778,64,49,1994,31.2,0.5,1318,20.6,3.5,0.6,1.922,0.308,2.7
克里斯塔普斯-波尔津吉斯,1.8,2.0,7.7,16.351,0.4,3.2,4.965,2.491,0.799,57,57,1814,31.8,1.8,1164,20.4,9.5,0.7,2.491,0.35200000000000004,1.6
肯巴-沃克,4.8,0.5,3.2,15.875,0.4,1.6,4.321000000000001,3.214,0.8640000000000001,56,56,1742,31.1,0.6,1145,20.4,3.9,0.9,3.214,0.381,2.1
杰伦-布朗,2.1,0.4,5.3,15.561,0.5,2.9,4.263,2.263,0.7240000000000001,57,57,1934,33.9,1.1,1159,20.3,6.4,1.1,2.263,0.382,2.2
博扬-博格达诺维奇,2.1,0.1,3.5,14.841,0.4,1.7,4.397,3.0,0.903,63,63,2083,33.1,0.6,1275,20.2,4.1,0.5,3.0,0.414,2.5
尼古拉-约基奇,7.0,0.6,7.5,14.671,0.5,3.0,4.123,1.0959999999999999,0.8170000000000001,73,73,2335,32.0,2.3,1456,19.9,9.7,1.2,1.0959999999999999,0.314,3.1
吉米-巴特勒,6.0,0.6,4.8,13.069,0.5,1.4,9.052,0.5,0.8340000000000001,58,58,1959,33.8,1.8,1157,19.9,6.7,1.8,0.5,0.244,2.2
TJ-沃伦,1.5,0.5,3.2,14.880999999999998,0.5,2.8,3.045,1.358,0.8190000000000001,67,67,2202,32.9,1.0,1326,19.8,4.2,1.2,1.358,0.40299999999999997,1.3
马库斯-莫里斯,1.4,0.4,4.3,14.790999999999999,0.4,3.0,4.605,2.698,0.823,43,43,1387,32.3,1.1,841,19.6,5.4,0.8,2.698,0.439,1.7
尼科拉-武切维奇,3.6,0.8,8.6,16.660999999999998,0.5,2.2,2.694,1.581,0.784,62,62,1998,32.2,2.3,1215,19.6,10.9,0.9,1.581,0.33899999999999997,1.4
托拜亚斯-哈里斯,3.2,0.6,5.9,16.292,0.5,2.3,3.0,1.819,0.8059999999999999,72,72,2469,34.3,1.0,1411,19.6,6.9,0.7,1.819,0.36700000000000005,1.4
朱利叶斯-兰德尔,3.1,0.3,7.4,15.719000000000001,0.5,2.8,5.5,1.0,0.733,64,64,2080,32.5,2.4,1248,19.5,9.7,0.8,1.0,0.27699999999999997,3.0
凯尔-洛瑞,7.5,0.4,4.5,13.845,0.4,3.3,5.914,2.8280000000000003,0.857,58,58,2098,36.2,0.6,1126,19.4,5.0,1.4,2.8280000000000003,0.35200000000000004,3.1
巴迪-希尔德,3.0,0.2,3.8,16.139,0.4,2.3,1.889,3.764,0.846,72,44,2216,30.8,0.8,1382,19.2,4.6,0.9,3.764,0.39399999999999996,2.3
朱-霍勒迪,6.7,0.8,3.5,16.492,0.5,2.4,2.984,2.0,0.7090000000000001,61,61,2117,34.7,1.3,1167,19.1,4.8,1.6,2.0,0.353,3.0
亚历山大,3.3,0.7,5.2,14.5,0.5,1.7,5.1,1.2429999999999999,0.807,70,70,2428,34.7,0.7,1331,19.0,5.9,1.1,1.2429999999999999,0.34700000000000003,1.9
丹尼斯-施罗德,4.0,0.2,3.3,14.845999999999998,0.5,2.2,3.6310000000000002,1.923,0.8390000000000001,65,2,1999,30.8,0.3,1229,18.9,3.6,0.7,1.923,0.385,2.6
拉马库斯-阿尔德里奇,2.4,1.6,5.5,14.962,0.5,2.4,3.6039999999999996,1.151,0.8270000000000001,53,53,1754,33.1,1.9,1001,18.9,7.4,0.7,1.151,0.389,1.4
卡里斯-勒维尔,4.4,0.2,3.1,16.267,0.4,1.8,4.378,1.778,0.711,45,31,1330,29.6,1.1,842,18.7,4.2,1.2,1.778,0.364,2.6
凯利-乌布雷,1.5,0.7,5.3,14.75,0.5,3.4,4.393,1.929,0.78,56,55,1933,34.5,1.2,1046,18.7,6.4,1.3,1.929,0.35200000000000004,1.5
达尼罗-加里纳利,1.9,0.1,4.6,13.177,0.4,1.2,4.806,2.8710000000000004,0.893,62,62,1834,29.6,0.5,1160,18.7,5.2,0.7,2.8710000000000004,0.405,1.2
蒙特雷斯-哈雷尔,1.7,1.1,4.5,12.889000000000001,0.6,2.3,5.571000000000001,0.0,0.6579999999999999,63,2,1749,27.8,2.6,1173,18.6,7.1,0.6,0.0,0.0,1.7
多曼塔斯-萨博尼斯,5.0,0.5,9.4,13.677,0.5,3.1,4.774,0.27399999999999997,0.723,62,62,2159,34.8,3.0,1147,18.5,12.4,0.8,0.27399999999999997,0.254,2.7
贾马尔-穆雷,4.8,0.3,3.2,15.152999999999999,0.5,1.7,3.136,1.8980000000000001,0.8809999999999999,59,59,1904,32.3,0.8,1091,18.5,4.0,1.1,1.8980000000000001,0.34600000000000003,2.2
伊万-福尼耶,3.2,0.2,2.3,14.075999999999999,0.5,2.4,3.333,2.6210000000000004,0.818,66,66,2076,31.5,0.3,1221,18.5,2.6,1.1,2.6210000000000004,0.39899999999999997,1.9
德文特-葛拉罕,7.5,0.2,2.7,15.286,0.4,1.8,3.698,3.46,0.82,63,53,2211,35.1,0.7,1145,18.2,3.4,1.0,3.46,0.373,2.9
德安德烈-艾顿,1.9,1.5,7.6,14.947000000000001,0.5,3.1,2.342,0.079,0.753,38,32,1236,32.5,3.9,690,18.2,11.5,0.7,0.079,0.231,2.1
路易斯-威廉姆斯,5.6,0.2,2.6,14.4,0.4,1.2,5.215,1.7080000000000002,0.861,65,8,1864,28.7,0.5,1185,18.2,3.1,0.7,1.7080000000000002,0.35200000000000004,2.8
德里克-罗斯,5.6,0.3,1.9,15.06,0.5,1.0,2.78,0.9,0.871,50,15,1298,26.0,0.5,904,18.1,2.4,0.8,0.9,0.306,2.5
特里-罗齐尔,4.1,0.2,3.6,14.937000000000001,0.4,2.0,3.016,2.73,0.8740000000000001,63,63,2165,34.4,0.8,1134,18.0,4.4,1.0,2.73,0.40700000000000003,2.2
Ja Morant,7.3,0.3,3.1,13.985,0.5,1.6,4.5969999999999995,0.8959999999999999,0.7759999999999999,67,67,2074,31.0,0.8,1193,17.8,3.9,0.9,0.8959999999999999,0.335,3.3
安德鲁-德拉蒙德,2.8,1.7,11.2,13.857000000000001,0.5,3.6,5.204,0.02,0.584,49,48,1654,33.8,4.6,870,17.8,15.8,2.0,0.02,0.048,3.6
克里斯-保罗,6.7,0.2,4.6,12.671,0.5,2.3,3.986,1.5859999999999999,0.907,70,70,2208,31.5,0.4,1232,17.6,5.0,1.6,1.5859999999999999,0.365,2.3
尤素夫-努尔基奇,4.0,2.0,7.4,13.625,0.5,4.9,4.375,0.25,0.8859999999999999,8,8,253,31.6,2.9,141,17.6,10.3,1.4,0.25,0.2,2.4
凯文-乐福,3.2,0.3,8.8,12.982000000000001,0.4,1.6,3.911,2.6069999999999998,0.8540000000000001,56,56,1780,31.8,1.0,987,17.6,9.8,0.6,2.6069999999999998,0.374,2.5
弗雷德-万维利特,6.6,0.3,3.4,14.315,0.4,2.4,3.667,2.7039999999999997,0.848,54,54,1928,35.7,0.3,952,17.6,3.8,1.9,2.7039999999999997,0.39,2.2
戈登-海沃德,4.1,0.4,5.6,13.462,0.5,1.8,2.7880000000000003,1.635,0.855,52,52,1740,33.5,1.1,909,17.5,6.7,0.7,1.635,0.38299999999999995,1.8
贾伦-杰克逊,1.4,1.6,3.6,13.210999999999999,0.5,4.1,3.263,2.544,0.747,57,57,1622,28.5,1.0,990,17.4,4.6,0.7,2.544,0.39399999999999996,1.7
马尔科姆-布罗格登,7.1,0.2,4.0,13.777999999999999,0.4,1.8,3.444,1.389,0.892,54,54,1666,30.9,0.9,893,16.5,4.9,0.6,1.389,0.326,2.4
本-西蒙斯,8.0,0.6,5.8,11.350999999999999,0.6,3.3,5.228,0.035,0.621,57,57,2017,35.4,2.0,937,16.4,7.8,2.1,0.035,0.28600000000000003,3.5
狄龙布鲁克斯,2.1,0.4,2.4,14.63,0.4,3.8,2.781,2.0140000000000002,0.8079999999999999,73,73,2112,28.9,0.9,1181,16.2,3.3,0.9,2.0140000000000002,0.358,1.7
戈兰-德拉季奇,5.1,0.2,2.7,12.270999999999999,0.4,2.1,4.169,2.102,0.7759999999999999,59,3,1663,28.2,0.5,953,16.2,3.2,0.7,2.102,0.36700000000000005,2.4
诺曼-鲍威尔,1.8,0.4,3.2,11.5,0.5,2.1,2.9419999999999997,2.096,0.843,52,26,1479,28.4,0.5,830,16.0,3.7,1.2,2.096,0.39899999999999997,1.5
巴姆-阿德巴约,5.1,1.3,7.8,10.972000000000001,0.6,2.5,5.306,0.027999999999999997,0.691,72,72,2417,33.6,2.4,1146,15.9,10.2,1.1,0.027999999999999997,0.14300000000000002,2.8
小蒂姆-哈达威,1.9,0.1,2.9,12.450999999999999,0.4,1.8,2.563,2.873,0.8190000000000001,71,58,2091,29.5,0.4,1121,15.8,3.3,0.6,2.873,0.39799999999999996,1.0
卢克-肯纳德,4.1,0.2,3.2,12.214,0.4,2.3,2.679,2.6069999999999998,0.893,28,25,922,32.9,0.3,442,15.8,3.5,0.4,2.6069999999999998,0.39899999999999997,1.5
布雷克-格里芬,3.3,0.4,3.7,13.889000000000001,0.4,1.5,5.444,1.5,0.7759999999999999,18,18,512,28.4,0.9,279,15.5,4.7,0.4,1.5,0.243,2.2
哈桑-怀特塞德,1.2,2.9,9.7,10.478,0.6,2.9,3.5669999999999997,0.06,0.6859999999999999,67,61,2008,30.0,3.9,1040,15.5,13.5,0.4,0.06,0.5710000000000001,1.8
卡梅隆-安东尼,1.5,0.5,5.1,13.482999999999999,0.4,2.9,2.7760000000000002,1.5,0.845,58,58,1902,32.8,1.2,895,15.4,6.3,0.8,1.5,0.385,1.7
赛尔吉-伊巴卡,1.4,0.8,6.1,12.182,0.5,2.8,2.255,1.273,0.718,55,27,1485,27.0,2.1,845,15.4,8.2,0.5,1.273,0.385,2.0
戴维斯-贝尔坦斯,1.7,0.6,3.9,11.296,0.4,2.6,2.259,3.7039999999999997,0.852,54,4,1583,29.3,0.6,834,15.4,4.5,0.7,3.7039999999999997,0.424,1.1
肯德里克-纳恩,3.3,0.2,2.4,13.642000000000001,0.4,2.3,1.493,2.045,0.85,67,67,1962,29.3,0.3,1024,15.3,2.7,0.8,2.045,0.35,1.7
JJ-雷迪克,2.0,0.2,2.4,10.517000000000001,0.5,1.6,3.083,3.0,0.892,60,36,1581,26.4,0.2,917,15.3,2.5,0.3,3.0,0.45299999999999996,1.3
乔丹-克拉克森,1.9,0.2,1.9,12.210999999999999,0.5,1.5,2.324,2.141,0.836,71,2,1705,24.0,0.7,1078,15.2,2.6,0.6,2.141,0.368,1.4
鲁迪-戈贝尔,1.5,2.0,10.1,8.191,0.7,3.2,5.926,0.0,0.63,68,68,2333,34.3,3.4,1026,15.1,13.5,0.8,0.0,0.0,1.9
威尔-巴顿,3.7,0.5,5.0,12.724,0.4,2.1,2.293,1.8619999999999999,0.767,58,58,1916,33.0,1.3,874,15.1,6.3,1.1,1.8619999999999999,0.375,1.5
博格丹-博格达诺维奇,3.4,0.2,3.0,12.557,0.4,2.2,1.902,2.6889999999999996,0.741,61,28,1766,29.0,0.4,924,15.1,3.4,1.0,2.6889999999999996,0.37200000000000005,1.7
亚历克-伯克斯,2.9,0.3,3.5,11.636,0.4,1.9,4.015,1.758,0.887,66,19,1754,26.6,0.7,993,15.0,4.3,0.9,1.758,0.385,1.4
埃里克-布莱德索,5.4,0.4,3.9,11.525,0.5,2.1,3.508,1.213,0.79,61,61,1646,27.0,0.7,911,14.9,4.6,0.9,1.213,0.344,2.4
尤纳斯-瓦兰丘纳斯,1.9,1.1,8.2,10.557,0.6,2.6,2.8569999999999998,0.457,0.74,70,70,1845,26.4,3.0,1044,14.9,11.3,0.4,0.457,0.35200000000000004,1.8
特伦斯-罗斯,1.2,0.3,3.0,12.261,0.4,1.6,2.667,2.565,0.853,69,0,1889,27.4,0.2,1016,14.7,3.2,1.1,2.565,0.35100000000000003,1.0
劳里-马尔卡宁,1.5,0.5,5.1,11.82,0.4,1.9,3.06,2.18,0.8240000000000001,50,50,1492,29.8,1.2,737,14.7,6.3,0.8,2.18,0.344,1.6
乔-哈里斯,2.1,0.2,3.4,11.362,0.5,2.3,1.29,2.4930000000000003,0.7190000000000001,69,69,2123,30.8,0.9,998,14.5,4.3,0.6,2.4930000000000003,0.424,1.5
哈里森-巴恩斯,2.2,0.2,3.9,11.014000000000001,0.5,1.3,3.708,1.4169999999999998,0.8009999999999999,72,72,2482,34.5,1.1,1046,14.5,4.9,0.6,1.4169999999999998,0.381,1.2
维克托-奥拉迪波,2.9,0.2,3.5,12.947000000000001,0.4,1.9,3.105,1.7369999999999999,0.8140000000000001,19,16,528,27.8,0.5,275,14.5,3.9,0.9,1.7369999999999999,0.317,2.5
麦克-康利,4.4,0.1,2.5,12.064,0.4,2.2,2.957,2.043,0.8270000000000001,47,41,1363,29.0,0.7,675,14.4,3.2,0.8,2.043,0.375,2.0
阿隆-戈登,3.7,0.6,5.9,12.370999999999999,0.4,2.0,3.613,1.177,0.674,62,62,2017,32.5,1.7,894,14.4,7.7,0.8,1.177,0.308,1.6
埃里克-戈登,1.5,0.4,1.7,12.860999999999999,0.4,1.9,2.972,2.667,0.7659999999999999,36,15,1016,28.2,0.3,520,14.4,2.0,0.6,2.667,0.317,1.2
RJ Barrett,2.6,0.3,4.1,12.982000000000001,0.4,2.2,4.5360000000000005,1.125,0.614,56,55,1704,30.4,0.9,803,14.3,5.0,1.0,1.125,0.32,2.2
马文-巴格利三世,0.8,0.9,5.2,12.845999999999998,0.5,3.3,2.385,0.308,0.8059999999999999,13,6,334,25.7,2.2,185,14.2,7.5,0.5,0.308,0.182,1.4
Eric Paschall,2.1,0.2,3.2,10.667,0.5,2.1,3.533,0.617,0.774,60,26,1654,27.6,1.4,837,14.0,4.6,0.5,0.617,0.287,1.6
贾巴里-帕克,1.8,0.4,4.0,11.289000000000001,0.5,2.6,2.1319999999999997,0.8420000000000001,0.753,38,23,918,24.2,1.6,531,14.0,5.6,1.2,0.8420000000000001,0.26899999999999996,1.7
克林特-卡佩拉,1.2,1.8,9.5,9.949,0.6,2.6,2.667,0.0,0.529,39,39,1279,32.8,4.3,543,13.9,13.8,0.8,0.0,0.0,1.6
约什-理查德森,2.9,0.7,2.4,11.745,0.4,2.5,2.5639999999999996,1.545,0.809,55,53,1693,30.8,0.7,755,13.7,3.2,0.9,1.545,0.341,1.9
Rui Hachimura,1.8,0.2,4.5,11.354000000000001,0.5,2.2,2.917,0.521,0.8290000000000001,48,48,1444,30.1,1.6,649,13.5,6.1,0.8,0.521,0.287,1.1
邓肯-鲁滨逊,1.4,0.3,3.0,9.411,0.5,2.6,0.986,3.699,0.9309999999999999,73,68,2166,29.7,0.1,983,13.5,3.2,0.5,3.699,0.446,1.0
Tyler Herro,2.2,0.2,3.8,11.472999999999999,0.4,1.4,1.818,2.109,0.87,55,8,1508,27.4,0.3,743,13.5,4.1,0.6,2.109,0.389,1.6
Coby White,2.7,0.1,3.1,12.185,0.4,1.8,1.985,2.046,0.7909999999999999,65,1,1674,25.8,0.4,859,13.2,3.5,0.8,2.046,0.354,1.7
托马斯-布莱恩特,1.8,1.1,5.1,9.087,0.6,2.2,2.522,0.804,0.741,46,36,1147,24.9,2.1,609,13.2,7.2,0.5,0.804,0.40700000000000003,1.2
杰夫-蒂格,6.1,0.4,2.1,9.529,0.4,2.1,4.235,0.971,0.868,34,13,945,27.8,0.4,448,13.2,2.6,0.7,0.971,0.379,2.2
克里斯蒂安-伍德,1.0,0.9,4.6,8.193999999999999,0.6,1.6,3.903,0.871,0.7440000000000001,62,12,1325,21.4,1.7,810,13.1,6.3,0.5,0.871,0.386,1.4
迈尔斯-布里奇斯,1.8,0.7,4.2,11.585,0.4,2.0,2.015,1.5230000000000001,0.809,65,64,1996,30.7,1.4,843,13.0,5.6,0.6,1.5230000000000001,0.33,1.5
里基-卢比奥,8.8,0.2,4.0,10.645999999999999,0.4,2.6,3.477,1.2,0.863,65,65,2016,31.0,0.7,847,13.0,4.7,1.4,1.2,0.361,2.7
马库斯-斯马特,4.9,0.5,3.1,11.367,0.4,2.7,2.533,2.283,0.836,60,40,1919,32.0,0.7,776,12.9,3.8,1.7,2.283,0.34700000000000003,1.7
凯尔-库兹马,1.3,0.4,3.6,10.950999999999999,0.4,2.1,2.541,1.41,0.735,61,9,1526,25.0,0.9,782,12.8,4.5,0.5,1.41,0.316,1.5
乔丹-麦克雷,2.8,0.5,3.0,10.931,0.4,2.1,2.862,1.379,0.7709999999999999,29,4,654,22.6,0.6,370,12.8,3.6,0.7,1.379,0.377,1.3
罗伯特-科温顿,1.2,0.9,5.2,10.333,0.4,3.1,1.9580000000000002,2.25,0.7979999999999999,48,47,1411,29.4,0.8,615,12.8,6.0,1.7,2.25,0.34600000000000003,1.5
达迈·李,2.7,0.1,4.2,10.429,0.4,2.4,2.571,1.735,0.873,49,36,1423,29.0,0.7,621,12.7,4.9,1.0,1.735,0.35600000000000004,1.4
杰里米-兰姆,2.1,0.5,3.8,10.413,0.5,2.3,2.391,1.1520000000000001,0.836,46,42,1291,28.1,0.5,577,12.5,4.3,1.2,1.1520000000000001,0.335,1.1
塞斯-库里,1.9,0.1,1.8,8.969,0.5,1.8,1.516,2.266,0.825,64,25,1576,24.6,0.4,793,12.4,2.3,0.6,2.266,0.452,1.0
DeAndre Hunter,1.8,0.3,3.8,10.841,0.4,2.9,2.286,1.714,0.764,63,62,2018,32.0,0.7,778,12.3,4.5,0.7,1.714,0.355,1.6
Darius Garland,3.9,0.1,1.4,11.847000000000001,0.4,1.6,1.22,1.78,0.875,59,59,1824,30.9,0.5,728,12.3,1.9,0.7,1.78,0.355,2.6
里乔恩-霍姆斯,1.0,1.3,5.3,7.818,0.6,3.8,2.682,0.0,0.7879999999999999,44,38,1242,28.2,2.9,539,12.3,8.1,0.9,0.0,0.0,1.2
以赛亚-托马斯,3.7,0.2,1.4,10.65,0.4,1.9,1.9,1.95,0.816,40,37,925,23.1,0.3,488,12.2,1.7,0.3,1.95,0.413,1.9
P.J. Washington,2.1,0.8,4.4,10.155,0.5,2.7,2.345,1.483,0.647,58,57,1759,30.3,1.0,710,12.2,5.4,0.9,1.483,0.374,1.6
凯文-赫尔特,3.8,0.5,3.4,10.892999999999999,0.4,2.5,1.143,2.2680000000000002,0.828,56,48,1760,31.4,0.6,684,12.2,4.1,0.9,2.2680000000000002,0.38,1.6
Brandon Clarke,1.4,0.8,4.4,8.259,0.6,1.7,1.931,0.397,0.759,58,4,1300,22.4,1.6,700,12.1,5.9,0.6,0.397,0.359,0.9
迈尔斯-特纳,1.2,2.1,5.2,9.468,0.5,2.7,2.7260000000000004,1.3869999999999998,0.7509999999999999,62,62,1826,29.5,1.4,749,12.1,6.6,0.7,1.3869999999999998,0.344,1.4
马克尔-富尔茨,5.1,0.2,2.7,10.722000000000001,0.5,2.0,2.208,0.5,0.73,72,60,1996,27.7,0.6,870,12.1,3.3,1.3,0.5,0.267,2.0
托里恩-普林斯,1.8,0.4,5.2,11.547,0.4,2.5,1.391,2.281,0.7979999999999999,64,61,1857,29.0,0.8,773,12.1,6.0,0.9,2.281,0.33899999999999997,2.0
布鲁克-洛佩兹,1.5,2.4,3.7,9.868,0.4,2.4,2.235,1.5,0.836,68,67,1817,26.7,0.9,813,12.0,4.6,0.7,1.5,0.314,1.0
杰拉米-格兰特,1.2,0.8,2.7,8.93,0.5,2.2,2.761,1.38,0.75,71,24,1892,26.6,0.8,851,12.0,3.5,0.7,1.38,0.389,0.9
特里斯坦-汤普森,2.1,0.9,6.2,9.86,0.5,2.2,2.825,0.158,0.615,57,51,1722,30.2,4.0,684,12.0,10.1,0.6,0.158,0.391,1.8
乔纳森-艾萨克,1.4,2.3,5.1,9.765,0.5,2.4,2.265,0.941,0.779,34,32,980,28.8,1.7,404,11.9,6.8,1.6,0.941,0.34,1.4
雷吉-杰克逊,4.1,0.2,2.4,10.515999999999998,0.4,1.9,1.742,1.839,0.833,31,16,743,24.0,0.5,370,11.9,3.0,0.4,1.839,0.39299999999999996,1.6
艾尔-霍福德,4.0,0.9,5.3,10.582,0.4,2.1,1.194,1.4780000000000002,0.763,67,61,2026,30.2,1.5,798,11.9,6.8,0.8,1.4780000000000002,0.35,1.2
奥托-波特,1.8,0.4,2.5,10.0,0.4,2.2,1.929,1.714,0.7040000000000001,14,9,331,23.6,0.9,167,11.9,3.4,1.1,1.714,0.387,0.8
洛伦佐-波尔,7.0,0.6,5.0,10.905,0.4,2.0,1.206,2.349,0.5660000000000001,63,54,2025,32.1,1.1,745,11.8,6.1,1.4,2.349,0.375,3.1
格伦-罗宾逊,1.5,0.3,3.0,9.548,0.5,1.6,1.3869999999999998,1.242,0.86,62,52,1786,28.8,1.3,727,11.7,4.4,0.9,1.242,0.391,0.9
保罗-米尔萨普,1.6,0.6,3.8,8.588,0.5,2.9,2.765,1.0590000000000002,0.816,51,48,1240,24.3,1.9,591,11.6,5.7,0.9,1.0590000000000002,0.435,1.4
帕蒂-米尔斯,1.8,0.1,1.3,9.061,0.4,1.6,1.6969999999999998,2.333,0.866,66,1,1485,22.5,0.3,767,11.6,1.6,0.8,2.333,0.382,0.8
阿隆-贝恩斯,1.6,0.5,4.0,9.071,0.5,3.4,1.786,1.405,0.747,42,28,934,22.2,1.7,481,11.5,5.6,0.2,1.405,0.35100000000000003,1.2
