,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
176,109,2.200,14,0.300,Kevin Porter Jr.,140,2.800,0,0.000,0,Kevin Porter Jr.,421,8.420,186,0,0.4,0,135,2.700,101,2.020,73,1.060,0,0.723,50,3,4,1162,23.2,22,0.400,1962938444,498,10.000,162,3.200,2019,1,46,0.900,0,5,骑士,158,3.160,53,1.060,0,0.335,0,93,1.900
177,354,5.400,7,0.100,托马斯-萨托兰斯基,178,2.700,3,0.000,0,Tomas Satoransky,551,8.477,237,0,0.4,0,135,2.100,121,1.862,106,0.985,0,0.876,65,64,31,1878,28.9,76,1.200,5066,644,9.900,254,3.900,2019,1,80,1.200,0,4,公牛,199,3.062,64,0.985,0,0.322,0,130,2.000
178,125,2.800,14,0.300,贾伊-克劳德,237,5.300,5,0.000,0,Jae Crowder,399,8.867,147,0,0.4,0,85,1.900,95,2.111,75,1.733,0,0.789,45,45,99,1322,29.4,40,0.900,5068,447,9.900,277,6.200,2019,1,47,1.000,0,29,灰熊,266,5.911,78,1.733,0,0.293,0,54,1.200
179,373,5.200,11,0.200,乔-因戈尔斯,251,3.500,3,0.000,0,Joe Ingles,553,7.681,246,0,0.4,0,154,2.100,94,1.306,74,1.958,0,0.787,72,45,2,2137,29.7,27,0.400,5493,707,9.800,278,3.900,2019,1,65,0.900,0,26,爵士,353,4.903,141,1.958,0,0.399,0,142,2.000
180,79,1.100,16,0.200,福尔康-科尔克马兹,150,2.100,0,0.000,0,Furkan Korkmaz,563,7.819,242,0,0.4,0,98,1.400,102,1.417,77,1.986,0,0.755,72,12,30,1559,21.7,18,0.300,1962937456,704,9.800,168,2.300,2019,1,41,0.600,0,20,76人,356,4.944,143,1.986,0,0.402,0,59,0.800
181,36,0.600,119,2.000,米切尔-鲁滨逊,242,4.000,8,0.000,0,Mitchell Robinson,341,5.590,253,0,0.7,0,194,3.200,148,2.426,84,0.000,0,0.568,61,7,23,1412,23.1,186,3.000,1962938078,590,9.700,428,7.000,2019,1,52,0.900,0,18,尼克斯,0,0.000,0,0.000,0,0.000,0,37,0.600
182,77,1.300,17,0.300,马基夫-莫里斯,178,3.100,1,0.000,0,Markieff Morris,458,7.897,203,0,0.4,0,133,2.300,85,1.466,66,1.517,0,0.776,58,17,88,1188,20.5,40,0.700,4894,560,9.700,218,3.800,2019,1,31,0.500,0,13,湖人,228,3.931,88,1.517,0,0.386,0,76,1.300
183,75,1.900,10,0.300,弗兰克-卡明斯基,141,3.600,1,0.000,0,Frank Kaminsky,307,7.872,138,0,0.4,0,75,1.900,90,2.308,61,1.051,0,0.678,39,13,41,777,19.9,35,0.900,5550,378,9.700,176,4.500,2019,1,14,0.400,0,21,太阳,124,3.179,41,1.051,0,0.331,0,37,0.900
184,114,1.600,39,0.500,多利安-芬尼-史密斯,260,3.700,5,0.000,0,Dorian Finney-Smith,522,7.352,243,0,0.5,0,178,2.500,108,1.521,78,1.606,0,0.722,71,68,10,2120,29.9,145,2.000,1962937618,678,9.500,405,5.700,2019,1,45,0.600,0,6,独行侠,303,4.268,114,1.606,0,0.376,0,69,1.000
185,225,3.400,16,0.200,艾伦-霍利迪,134,2.000,3,0.000,0,Aaron Holiday,563,8.530,233,0,0.4,0,120,1.800,87,1.318,74,1.318,0,0.851,66,33,3,1617,24.5,22,0.300,1962938064,627,9.500,156,2.400,2019,1,55,0.800,0,11,步行者,221,3.348,87,1.318,0,0.394,0,88,1.300
186,59,1.500,22,0.600,德怀特-鲍威尔,152,3.800,1,0.000,0,Dwight Powell,229,5.725,146,0,0.6,0,102,2.600,111,2.775,74,0.250,0,0.667,40,37,7,1061,26.5,75,1.900,5356,376,9.400,227,5.700,2019,1,34,0.900,0,6,独行侠,39,0.975,10,0.250,0,0.256,0,36,0.900
187,180,3.100,5,0.100,乔治-希尔,127,2.200,0,0.000,0,George Hill,376,6.373,194,0,0.5,0,84,1.400,101,1.712,85,1.373,0,0.842,59,2,3,1271,21.5,50,0.800,4488,554,9.400,177,3.000,2019,1,47,0.800,0,15,雄鹿,176,2.983,81,1.373,0,0.460,0,57,1.000
188,104,2.600,7,0.200,谢克-米尔顿,73,1.800,0,0.000,0,Shake Milton,277,6.925,134,0,0.5,0,92,2.300,65,1.625,51,1.450,0,0.785,40,24,18,805,20.1,15,0.400,1962938073,377,9.400,88,2.200,2019,1,20,0.500,0,20,76人,135,3.375,58,1.450,0,0.430,0,47,1.200
189,3,1.000,2,0.700,迪昂-维特斯,11,3.700,0,0.000,0,Dion Waiters,26,8.667,10,0,0.4,0,5,1.700,1,0.333,0,2.667,0,0.000,3,0,18,42,14.0,0,0.000,5010,28,9.300,11,3.700,2019,1,0,0.000,0,29,灰熊,17,5.667,8,2.667,0,0.471,0,3,1.000
190,111,1.600,14,0.200,肯塔维厄斯 卡德维尔-波普,104,1.500,0,0.000,0,Kentavious Caldwell-Pope,507,7.348,237,0,0.5,0,128,1.900,102,1.478,79,1.333,0,0.775,69,26,1,1762,25.5,38,0.600,5159,645,9.300,142,2.100,2019,1,57,0.800,0,13,湖人,239,3.464,92,1.333,0,0.385,0,62,0.900
191,99,1.900,10,0.200,兰德里-沙梅特,94,1.800,0,0.000,0,Landry Shamet,391,7.377,158,0,0.4,0,142,2.700,76,1.434,65,2.094,0,0.855,53,30,13,1452,27.4,6,0.100,1962938080,492,9.300,100,1.900,2019,1,20,0.400,0,12,快船,296,5.585,111,2.094,0,0.375,0,42,0.800
192,114,1.900,62,1.100,马基斯-克里斯,251,4.300,9,0.000,0,Marquese Chriss,385,6.525,210,0,0.5,0,122,2.100,156,2.644,120,0.136,0,0.769,59,21,32,1196,20.3,114,1.900,1962937417,548,9.300,365,6.200,2019,1,39,0.700,0,9,勇士,39,0.661,8,0.136,0,0.205,0,78,1.300
193,46,0.800,25,0.500,Michael Porter Jr.,193,3.500,9,0.000,0,Michael Porter Jr.,383,6.964,195,0,0.5,0,100,1.800,72,1.309,60,1.127,0,0.833,55,8,1,903,16.4,66,1.200,1962938076,512,9.300,259,4.700,2019,1,27,0.500,0,7,掘金,147,2.673,62,1.127,0,0.422,0,49,0.900
194,154,2.300,20,0.300,多特-迪万斯索,252,3.800,1,0.000,0,Donte DiVincenzo,510,7.727,232,0,0.5,0,113,1.700,86,1.303,63,1.258,0,0.733,66,24,0,1520,23.0,66,1.000,1962938057,610,9.200,318,4.800,2019,1,85,1.300,0,15,雄鹿,247,3.742,83,1.258,0,0.336,0,90,1.400
195,110,1.700,38,0.600,Jarrett Culver,142,2.300,0,0.000,0,Jarrett Culver,569,9.032,230,0,0.4,0,125,2.000,117,1.857,54,1.048,0,0.462,63,35,23,1506,23.9,70,1.100,1962938421,580,9.200,212,3.400,2019,1,57,0.900,0,16,森林狼,221,3.508,66,1.048,0,0.299,0,81,1.300
196,111,1.700,84,1.300,丹尼尔-泰斯,286,4.400,7,0.000,0,Daniel Theis,426,6.554,241,0,0.6,0,219,3.400,114,1.754,87,0.492,0,0.763,65,64,27,1566,24.1,140,2.200,1962937947,601,9.200,426,6.600,2019,1,37,0.600,0,2,凯尔特人,96,1.477,32,0.492,0,0.333,0,54,0.800
197,88,1.200,83,1.100,马克西-克勒贝尔,276,3.700,2,0.000,0,Maxi Kleber,514,6.946,237,0,0.5,0,176,2.400,93,1.257,79,1.608,0,0.849,74,21,42,1890,25.5,112,1.500,1962937946,672,9.100,388,5.200,2019,1,25,0.300,0,6,独行侠,319,4.311,119,1.608,0,0.373,0,58,0.800
198,15,0.700,10,0.400,杰克-雷曼,40,1.700,0,0.000,0,Jake Layman,179,7.783,81,0,0.5,0,47,2.000,32,1.391,24,1.043,0,0.750,23,2,10,505,22.0,17,0.700,1962937449,210,9.100,57,2.500,2019,1,17,0.700,0,16,森林狼,72,3.130,24,1.043,0,0.333,0,24,1.000
199,15,0.900,2,0.100,Keldon Johnson,47,2.800,1,0.000,0,Keldon Johnson,89,5.235,53,0,0.6,0,28,1.600,44,2.588,35,0.765,0,0.795,17,1,3,301,17.7,10,0.600,1962938442,154,9.100,57,3.400,2019,1,14,0.800,0,24,马刺,22,1.294,13,0.765,0,0.591,0,13,0.800
