,assists,assistsPG,blocks,blocksPG,cnName,defensiveRebounds,defensiveReboundsPG,doubleDoubles,efficiencyPG,ejections,enName,fgAttempted,fgAttemptedPG,fgMade,fgMissed,fgPCT,flagrantFouls,fouls,foulsPG,ftAttempted,ftAttemptedPG,ftMade,ftMadePG,ftMissed,ftPCT,games,gamesStarted,jerseyNum,minutes,minutesPG,offensiveRebounds,offensiveReboundsPG,playerId,points,pointsPG,rebounds,reboundsPG,seasonId,seasonType,steals,stealsPG,tFouls,teamId,teamName,threesAttempted,threesAttemptedPG,threesMade,threesMadePG,threesMisses,threesPCT,tripleDoubles,turnovers,turnoversPG
14,402,5.400,28,0.400,布雷克-格里芬,465,6.200,21,0.000,0,Blake Griffin,1341,17.880,619,0,0.5,0,199,2.700,550,7.333,414,2.520,0,0.753,75,75,23,2622,35.0,100,1.300,4561,1841,24.500,565,7.500,2018,1,52,0.700,0,8,活塞,522,6.960,189,2.520,0,0.362,2,253,3.400
15,464,6.900,34,0.500,凯里-欧文,264,3.900,21,0.000,0,Kyrie Irving,1241,18.522,604,0,0.5,0,167,2.500,245,3.657,214,2.597,0,0.873,67,67,11,2214,33.0,71,1.100,4840,1596,23.800,335,5.000,2018,1,103,1.500,0,2,凯尔特人,434,6.478,174,2.597,0,0.401,1,172,2.600
16,322,4.200,31,0.400,多诺万米切尔,257,3.300,1,0.000,0,Donovan Mitchell,1530,19.870,661,0,0.4,0,208,2.700,396,5.143,319,2.442,0,0.806,77,77,45,2598,33.7,59,0.800,1962937730,1829,23.800,316,4.100,2018,1,106,1.400,0,26,爵士,519,6.740,188,2.442,0,0.362,0,218,2.800
17,283,4.500,26,0.400,扎克-拉文,254,4.000,2,0.000,0,Zach LaVine,1135,18.016,530,0,0.5,0,140,2.200,375,5.952,312,1.905,0,0.832,63,62,8,2171,34.5,40,0.600,5324,1492,23.700,294,4.700,2018,1,60,1.000,0,4,公牛,321,5.095,120,1.905,0,0.374,0,215,3.400
18,784,10.700,33,0.500,拉塞尔-韦斯布鲁克,698,9.600,57,0.000,0,Russell Westbrook,1473,20.178,630,0,0.4,0,245,3.400,451,6.178,296,1.630,0,0.656,73,73,4,2629,36.0,109,1.500,4390,1675,22.900,807,11.100,2018,1,142,1.900,0,25,雷霆,411,5.630,119,1.630,0,0.290,34,325,4.500
19,143,2.300,39,0.600,克雷-汤普森,212,3.400,0,0.000,0,Klay Thompson,1139,18.371,538,0,0.5,0,131,2.100,140,2.258,114,3.129,0,0.814,62,62,11,2131,34.4,30,0.500,4892,1384,22.300,242,3.900,2018,1,71,1.100,0,32,字母哥队,478,7.710,194,3.129,0,0.406,0,91,1.500
20,229,3.100,45,0.600,朱利叶斯-兰德尔,472,6.500,31,0.000,0,Julius Randle,1089,14.918,571,0,0.5,0,246,3.400,487,6.671,356,0.918,0,0.731,73,49,30,2232,30.6,162,2.200,5318,1565,21.400,634,8.700,2018,1,52,0.700,0,3,鹈鹕,195,2.671,67,0.918,0,0.344,1,208,2.800
21,194,2.400,107,1.300,拉马库斯-阿尔德里奇,493,6.100,32,0.000,0,LaMarcus Aldridge,1319,16.284,684,0,0.5,0,179,2.200,412,5.086,349,0.123,0,0.847,81,81,12,2687,33.2,251,3.100,4130,1727,21.300,744,9.200,2018,1,43,0.500,0,24,马刺,42,0.519,10,0.123,0,0.238,0,144,1.800
22,518,7.700,54,0.800,朱-霍勒迪,259,3.900,18,0.000,0,Jrue Holiday,1159,17.299,547,0,0.5,0,148,2.200,271,4.045,208,1.761,0,0.768,67,67,11,2402,35.9,75,1.100,4622,1420,21.200,334,5.000,2018,1,109,1.600,0,3,鹈鹕,363,5.418,118,1.761,0,0.325,0,210,3.100
23,475,6.200,36,0.500,德玛尔-德罗赞,408,5.300,12,0.000,0,DeMar DeRozan,1313,17.052,631,0,0.5,0,177,2.300,441,5.727,366,0.091,0,0.830,77,77,10,2688,34.9,54,0.700,4614,1635,21.200,462,6.000,2018,1,86,1.100,0,24,马刺,45,0.584,7,0.091,0,0.156,1,199,2.600
24,429,6.000,25,0.300,卢卡-多西奇,477,6.600,24,0.000,0,Luka Doncic,1186,16.472,506,0,0.4,0,137,1.900,485,6.736,346,2.333,0,0.713,72,72,77,2318,32.2,86,1.200,5721,1526,21.200,563,7.800,2018,1,77,1.100,0,6,独行侠,514,7.139,168,2.333,0,0.327,8,247,3.400
25,563,7.000,20,0.200,丹吉洛-拉塞尔,262,3.200,14,0.000,0,D'Angelo Russell,1517,18.728,659,0,0.4,0,141,1.700,205,2.531,160,2.889,0,0.780,81,81,0,2448,30.2,53,0.700,5543,1712,21.100,315,3.900,2018,1,100,1.200,0,17,篮网,635,7.840,234,2.889,0,0.369,0,253,3.100
26,449,6.400,22,0.300,麦克-康利,199,2.800,10,0.000,0,Mike Conley,1120,16.000,490,0,0.4,0,123,1.800,406,5.800,343,2.214,0,0.845,70,70,10,2342,33.5,40,0.600,4246,1478,21.100,239,3.400,2018,1,94,1.300,0,29,灰熊,426,6.086,155,2.214,0,0.364,0,130,1.900
27,207,3.000,28,0.400,C.J.麦科勒姆,220,3.100,1,0.000,0,CJ McCollum,1243,17.757,571,0,0.5,0,172,2.500,192,2.743,159,2.386,0,0.828,70,70,3,2375,33.9,62,0.900,5405,1468,21.000,282,4.000,2018,1,55,0.800,0,22,开拓者,445,6.357,167,2.386,0,0.375,1,106,1.500
28,205,2.500,33,0.400,巴迪-希尔德,306,3.700,3,0.000,0,Buddy Hield,1360,16.585,623,0,0.5,0,202,2.500,193,2.354,171,3.390,0,0.886,82,82,24,2615,31.9,106,1.300,1962937411,1695,20.700,412,5.000,2018,1,58,0.700,0,23,国王,651,7.939,278,3.390,0,0.427,0,146,1.800
29,279,8.700,29,0.900,约翰-沃尔,101,3.200,10,0.000,0,John Wall,552,17.250,245,0,0.4,0,71,2.200,175,5.469,122,1.594,0,0.697,32,32,1,1104,34.5,15,0.500,4716,663,20.700,116,3.600,2018,1,49,1.500,0,27,奇才,169,5.281,51,1.594,0,0.302,0,121,3.800
30,262,4.000,79,1.200,尼科拉-武切维奇,612,9.300,48,0.000,0,Nikola Vucevic,1099,16.652,575,0,0.5,0,127,1.900,177,2.682,136,1.091,0,0.768,66,66,9,2062,31.2,182,2.800,4897,1358,20.600,794,12.000,2018,1,66,1.000,0,31,詹姆斯队,186,2.818,72,1.091,0,0.387,1,129,2.000
31,580,7.300,55,0.700,尼古拉-约基奇,637,8.000,56,0.000,0,Nikola Jokic,1206,15.075,616,0,0.5,0,228,2.900,352,4.400,289,1.038,0,0.821,80,80,15,2504,31.3,228,2.900,5352,1604,20.100,865,10.800,2018,1,108,1.400,0,7,掘金,270,3.375,83,1.038,0,0.307,12,248,3.100
32,402,5.400,11,0.100,路易斯-威廉姆斯,182,2.400,7,0.000,0,Lou Williams,1138,15.173,484,0,0.4,0,80,1.100,485,6.467,425,1.400,0,0.876,75,1,23,1993,26.6,40,0.500,3971,1498,20.000,222,3.000,2018,1,57,0.800,0,12,快船,291,3.880,105,1.400,0,0.361,1,181,2.400
33,229,2.800,37,0.500,托拜亚斯-哈里斯,576,7.000,15,0.000,0,Tobias Harris,1254,15.293,611,0,0.5,0,184,2.200,307,3.744,266,1.902,0,0.866,82,82,12,2848,34.7,69,0.800,4901,1644,20.000,645,7.900,2018,1,51,0.600,0,20,76人,393,4.793,156,1.902,0,0.397,0,151,1.800
34,4,1.000,3,0.800,贾卡尔-桑普森,27,6.800,0,0.000,0,JaKarr Sampson,54,13.500,29,0,0.5,0,8,2.000,21,5.250,17,1.250,0,0.810,4,0,14,127,31.8,5,1.300,5417,80,20.000,32,8.000,2018,1,4,1.000,0,4,公牛,14,3.500,5,1.250,0,0.357,0,4,1.000
35,178,2.600,23,0.300,达尼罗-加里纳利,363,5.300,7,0.000,0,Danilo Gallinari,884,13.000,409,0,0.5,0,129,1.900,406,5.971,367,2.368,0,0.904,68,68,8,2059,30.3,54,0.800,4468,1346,19.800,417,6.100,2018,1,49,0.700,0,12,快船,372,5.471,161,2.368,0,0.433,0,99,1.500
36,121,2.000,39,0.600,约翰-科林斯,376,6.200,32,0.000,0,John Collins,831,13.623,465,0,0.6,0,199,3.300,266,4.361,203,0.902,0,0.763,61,59,20,1828,30.0,219,3.600,1962937733,1188,19.500,595,9.800,2018,1,22,0.400,0,1,老鹰,158,2.590,55,0.902,0,0.348,0,120,2.000
37,122,2.700,6,0.100,小蒂姆-哈达威,135,2.900,2,0.000,0,Tim Hardaway Jr.,726,15.783,282,0,0.4,0,106,2.300,233,5.065,199,2.543,0,0.854,46,46,11,1499,32.6,26,0.600,5194,880,19.100,161,3.500,2018,1,42,0.900,0,18,尼克斯,337,7.326,117,2.543,0,0.347,0,81,1.800
38,653,8.100,15,0.200,特雷-杨,237,2.900,30,0.000,0,Trae Young,1256,15.506,525,0,0.4,0,140,1.700,414,5.111,343,1.926,0,0.829,81,81,11,2503,30.9,64,0.800,1962938087,1549,19.100,301,3.700,2018,1,72,0.900,0,1,老鹰,482,5.951,156,1.926,0,0.324,1,308,3.800
39,186,5.200,11,0.300,维克托-奥拉迪波,181,5.000,5,0.000,0,Victor Oladipo,588,16.333,249,0,0.4,0,72,2.000,141,3.917,103,2.056,0,0.730,36,36,4,1147,31.9,21,0.600,5153,675,18.800,202,5.600,2018,1,60,1.700,0,11,步行者,216,6.000,74,2.056,0,0.343,0,82,2.300
40,263,4.000,39,0.600,吉米-巴特勒,221,3.400,3,0.000,0,Jimmy Butler,904,13.908,418,0,0.5,0,111,1.700,365,5.615,312,1.031,0,0.855,65,65,22,2185,33.6,121,1.900,4912,1215,18.700,342,5.300,2018,1,123,1.900,0,20,76人,193,2.969,67,1.031,0,0.347,0,95,1.500
41,178,2.500,26,0.400,凯尔-库兹马,322,4.600,4,0.000,0,Kyle Kuzma,1087,15.529,496,0,0.5,0,170,2.400,250,3.571,188,1.829,0,0.752,70,68,0,2314,33.1,60,0.900,1962937750,1308,18.700,382,5.500,2018,1,41,0.600,0,13,湖人,422,6.029,128,1.829,0,0.303,0,133,1.900
42,75,1.400,33,0.600,劳里-马尔卡宁,396,7.600,20,0.000,0,Lauri Markkanen,795,15.288,342,0,0.4,0,122,2.300,195,3.750,170,2.308,0,0.872,52,51,24,1682,32.3,74,1.400,1962937729,974,18.700,470,9.000,2018,1,37,0.700,0,4,公牛,332,6.385,120,2.308,0,0.361,0,85,1.600
43,331,4.300,7,0.100,克里斯-米德尔顿,411,5.300,7,0.000,0,Khris Middleton,1148,14.909,506,0,0.4,0,172,2.200,258,3.351,216,2.325,0,0.837,77,77,22,2393,31.1,50,0.600,5073,1407,18.300,461,6.000,2018,1,80,1.000,0,15,雄鹿,474,6.156,179,2.325,0,0.378,0,174,2.300
44,154,3.000,31,0.600,布兰登-英格拉姆,226,4.300,2,0.000,0,Brandon Ingram,729,14.019,362,0,0.5,0,149,2.900,289,5.558,195,0.596,0,0.675,52,52,14,1761,33.9,41,0.800,1962937412,950,18.300,267,5.100,2018,1,28,0.500,0,13,湖人,94,1.808,31,0.596,0,0.330,0,129,2.500
45,363,4.800,27,0.400,贾马尔-穆雷,252,3.400,4,0.000,0,Jamal Murray,1173,15.640,513,0,0.4,0,153,2.000,223,2.973,189,2.027,0,0.848,75,74,27,2447,32.6,65,0.900,1962937421,1367,18.200,317,4.200,2018,1,67,0.900,0,7,掘金,414,5.520,152,2.027,0,0.367,0,158,2.100
46,184,2.500,48,0.700,安德鲁-维金斯,269,3.700,3,0.000,0,Andrew Wiggins,1209,16.562,498,0,0.4,0,153,2.100,296,4.055,207,1.616,0,0.699,73,73,22,2543,34.8,83,1.100,5292,1321,18.100,352,4.800,2018,1,70,1.000,0,16,森林狼,348,4.767,118,1.616,0,0.339,0,138,1.900
47,206,2.700,17,0.200,JJ-雷迪克,166,2.200,1,0.000,0,JJ Redick,1027,13.513,452,0,0.4,0,129,1.700,255,3.355,228,3.158,0,0.894,76,63,4,2379,31.3,20,0.300,5395,1372,18.100,186,2.400,2018,1,32,0.400,0,20,76人,605,7.961,240,3.158,0,0.397,0,101,1.300
48,64,1.500,29,0.700,TJ-沃伦,143,3.300,0,0.000,0,T.J. Warren,611,14.209,297,0,0.5,0,119,2.800,124,2.884,101,1.791,0,0.815,43,36,1,1360,31.6,31,0.700,5413,772,18.000,174,4.000,2018,1,51,1.200,0,21,太阳,180,4.186,77,1.791,0,0.428,0,52,1.200
49,220,4.300,12,0.200,德里克-罗斯,107,2.100,1,0.000,0,Derrick Rose,753,14.765,363,0,0.5,0,57,1.100,160,3.137,137,1.059,0,0.856,51,13,25,1392,27.3,33,0.600,4387,917,18.000,140,2.700,2018,1,31,0.600,0,16,森林狼,146,2.863,54,1.059,0,0.370,0,82,1.600
50,161,2.000,1,0.000,博扬-博格达诺维奇,300,3.700,0,0.000,0,Bojan Bogdanovic,1051,12.975,522,0,0.5,0,138,1.700,305,3.765,246,2.025,0,0.807,81,81,44,2573,31.8,33,0.400,4913,1454,18.000,333,4.100,2018,1,69,0.900,0,11,步行者,386,4.765,164,2.025,0,0.425,0,134,1.700
51,112,1.400,138,1.700,安德鲁-德拉蒙德,809,10.200,69,0.000,0,Andre Drummond,1052,13.316,561,0,0.5,0,272,3.400,412,5.215,243,0.063,0,0.590,79,79,3,2647,33.5,423,5.400,5015,1370,17.300,1232,15.600,2018,1,136,1.700,0,8,活塞,38,0.481,5,0.063,0,0.132,0,175,2.200
52,590,7.300,45,0.600,德阿龙-福克斯,261,3.200,16,0.000,0,De'Aaron Fox,1102,13.605,505,0,0.5,0,204,2.500,417,5.148,303,1.062,0,0.727,81,81,5,2546,31.4,43,0.500,1962937723,1399,17.300,304,3.800,2018,1,133,1.600,0,23,国王,232,2.864,86,1.062,0,0.371,1,227,2.800
53,3,3.000,0,0.000,R.J.亨特,2,2.000,0,0.000,0,RJ Hunter,13,13.000,6,0,0.5,0,3,3.000,2,2.000,1,4.000,0,0.500,1,0,28,26,26.0,1,1.000,5572,17,17.000,3,3.000,2018,1,1,1.000,0,2,凯尔特人,10,10.000,4,4.000,0,0.400,0,0,0.000
54,48,2.200,5,0.200,凯文-乐福,206,9.400,12,0.000,0,Kevin Love,283,12.864,109,0,0.4,0,54,2.500,114,5.182,103,2.409,0,0.904,22,21,0,598,27.2,33,1.500,4391,374,17.000,239,10.900,2018,1,6,0.300,0,5,骑士,147,6.682,53,2.409,0,0.361,0,42,1.900
55,610,7.700,61,0.800,本-西蒙斯,525,6.600,42,0.000,0,Ben Simmons,960,12.152,540,0,0.6,0,209,2.600,428,5.418,257,0.000,0,0.600,79,79,25,2700,34.2,172,2.200,1962937408,1337,16.900,697,8.800,2018,1,112,1.400,0,20,76人,6,0.076,0,0.000,0,0.000,10,274,3.500
56,248,3.100,52,0.700,帕斯卡尔-西亚卡姆,425,5.300,18,0.000,0,Pascal Siakam,945,11.813,519,0,0.5,0,241,3.000,302,3.775,237,0.988,0,0.785,80,79,43,2548,31.9,124,1.600,1962937454,1354,16.900,549,6.900,2018,1,73,0.900,0,28,猛龙,214,2.675,79,0.988,0,0.369,0,154,1.900
57,196,2.400,13,0.200,乔丹-克拉克森,188,2.300,1,0.000,0,Jordan Clarkson,1180,14.568,529,0,0.4,0,112,1.400,192,2.370,162,1.778,0,0.844,81,0,0,2215,27.3,82,1.000,5357,1364,16.800,270,3.300,2018,1,57,0.700,0,5,骑士,445,5.494,144,1.778,0,0.324,0,135,1.700
58,311,4.600,17,0.300,斯宾瑟-丁威迪,140,2.100,2,0.000,0,Spencer Dinwiddie,828,12.176,366,0,0.4,0,187,2.800,356,5.235,287,1.824,0,0.806,68,4,26,1914,28.1,26,0.400,5349,1143,16.800,166,2.400,2018,1,40,0.600,0,17,篮网,370,5.441,124,1.824,0,0.335,0,152,2.200
59,243,3.000,6,0.100,科林-塞克斯顿,179,2.200,2,0.000,0,Collin Sexton,1206,14.707,519,0,0.4,0,186,2.300,255,3.110,214,1.451,0,0.839,82,72,2,2605,31.8,57,0.700,1962938079,1371,16.700,236,2.900,2018,1,44,0.500,0,5,骑士,296,3.610,119,1.451,0,0.402,0,185,2.300
60,96,1.400,102,1.500,克林特-卡佩拉,550,8.200,45,0.000,0,Clint Capela,732,10.925,474,0,0.6,0,168,2.500,261,3.896,166,0.000,0,0.636,67,67,15,2249,33.6,298,4.400,5336,1114,16.600,848,12.700,2018,1,44,0.700,0,10,火箭,0,0.000,0,0.000,0,0.000,0,94,1.400
61,162,2.000,110,1.300,蒙特雷斯-哈雷尔,351,4.300,17,0.000,0,Montrezl Harrell,888,10.829,546,0,0.6,0,255,3.100,414,5.049,266,0.037,0,0.643,82,5,15,2158,26.3,184,2.200,5574,1361,16.600,535,6.500,2018,1,71,0.900,0,12,快船,17,0.207,3,0.037,0,0.176,0,132,1.600
62,298,4.100,34,0.500,约什-理查德森,209,2.900,1,0.000,0,Josh Richardson,1026,14.055,423,0,0.4,0,200,2.700,231,3.164,199,2.247,0,0.861,73,73,0,2539,34.8,54,0.700,5585,1209,16.600,263,3.600,2018,1,79,1.100,0,14,热火,460,6.301,164,2.247,0,0.357,0,113,1.500
63,115,1.500,13,0.200,哈里森-巴恩斯,304,3.900,4,0.000,0,Harrison Barnes,1027,13.338,431,0,0.4,0,122,1.600,278,3.610,229,2.260,0,0.824,77,77,40,2533,32.9,57,0.700,5013,1265,16.400,361,4.700,2018,1,50,0.600,0,23,国王,441,5.727,174,2.260,0,0.395,0,98,1.300
64,107,3.600,44,1.500,德马库斯-考辛斯,204,6.800,10,0.000,0,DeMarcus Cousins,371,12.367,178,0,0.5,0,109,3.600,144,4.800,106,0.867,0,0.736,30,30,15,771,25.7,43,1.400,4720,488,16.300,247,8.200,2018,1,40,1.300,0,9,勇士,95,3.167,26,0.867,0,0.274,0,72,2.400
65,125,1.800,67,0.900,德安德烈-艾顿,506,7.100,39,0.000,0,Deandre Ayton,870,12.254,509,0,0.6,0,209,2.900,189,2.662,141,0.000,0,0.746,71,70,22,2183,30.7,223,3.100,1962938088,1159,16.300,729,10.300,2018,1,61,0.900,0,21,太阳,4,0.056,0,0.000,0,0.000,0,126,1.800
66,129,1.900,27,0.400,埃里克-戈登,131,1.900,0,0.000,0,Eric Gordon,938,13.794,384,0,0.4,0,143,2.100,152,2.235,119,3.176,0,0.783,68,53,10,2158,31.7,17,0.300,4469,1103,16.200,148,2.200,2018,1,41,0.600,0,10,火箭,600,8.824,216,3.176,0,0.360,0,90,1.300
67,126,1.900,52,0.800,杰森-塔图姆,351,5.200,8,0.000,0,Jayson Tatum,885,13.209,400,0,0.5,0,146,2.200,207,3.090,180,1.478,0,0.870,67,67,0,2086,31.1,62,0.900,1962937724,1079,16.100,413,6.200,2018,1,75,1.100,0,40,美国队,269,4.015,99,1.478,0,0.368,0,104,1.600
68,289,3.700,56,0.700,阿隆-戈登,445,5.700,19,0.000,0,Aaron Gordon,1046,13.410,470,0,0.4,0,172,2.200,253,3.244,185,1.551,0,0.731,78,78,0,2633,33.8,129,1.700,5295,1246,16.000,574,7.400,2018,1,57,0.700,0,19,魔术,347,4.449,121,1.551,0,0.349,0,162,2.100
69,161,2.000,187,2.300,鲁迪-戈贝尔,732,9.000,66,0.000,0,Rudy Gobert,712,8.790,476,0,0.7,0,231,2.900,522,6.444,332,0.000,0,0.636,81,80,27,2577,31.8,309,3.800,5197,1284,15.900,1041,12.900,2018,1,66,0.800,0,26,爵士,0,0.000,0,0.000,0,0.000,0,130,1.600
70,430,5.500,29,0.400,埃里克-布莱德索,280,3.600,8,0.000,0,Eric Bledsoe,971,12.449,470,0,0.5,0,156,2.000,236,3.026,177,1.590,0,0.750,78,78,6,2272,29.1,82,1.100,4749,1241,15.900,362,4.600,2018,1,116,1.500,0,15,雄鹿,377,4.833,124,1.590,0,0.329,1,165,2.100
71,248,4.700,63,1.200,马克-加索尔,399,7.500,18,0.000,0,Marc Gasol,683,12.887,303,0,0.4,0,147,2.800,201,3.792,152,1.434,0,0.756,53,53,14,1788,33.7,56,1.100,4325,834,15.700,455,8.600,2018,1,60,1.100,0,29,灰熊,221,4.170,76,1.434,0,0.344,1,119,2.200
72,70,1.400,53,1.100,尤纳斯-瓦兰丘纳斯,313,6.400,16,0.000,0,Jonas Valanciunas,538,10.980,301,0,0.6,0,146,3.000,185,3.776,147,0.286,0,0.795,49,27,17,1091,22.3,106,2.200,4886,763,15.600,419,8.600,2018,1,19,0.400,0,29,灰熊,48,0.980,14,0.286,0,0.292,0,90,1.800
73,233,3.200,103,1.400,尤素夫-努尔基奇,505,7.000,36,0.000,0,Jusuf Nurkic,826,11.472,420,0,0.5,0,250,3.500,365,5.069,282,0.042,0,0.773,72,72,27,1974,27.4,243,3.400,5327,1125,15.600,748,10.400,2018,1,71,1.000,0,22,开拓者,29,0.403,3,0.042,0,0.103,1,168,2.300
74,473,8.200,18,0.300,克里斯-保罗,229,3.900,18,0.000,0,Chris Paul,720,12.414,302,0,0.4,0,146,2.500,203,3.500,175,2.190,0,0.862,58,58,3,1857,32.0,36,0.600,3930,906,15.600,265,4.600,2018,1,114,2.000,0,10,火箭,355,6.121,127,2.190,0,0.358,1,152,2.600
75,205,3.200,13,0.200,马尔科姆-布罗格登,223,3.500,0,0.000,0,Malcolm Brogdon,748,11.688,378,0,0.5,0,102,1.600,152,2.375,141,1.625,0,0.928,64,64,7,1832,28.6,65,1.000,1962937442,1001,15.600,288,4.500,2018,1,46,0.700,0,15,雄鹿,244,3.813,104,1.625,0,0.426,0,91,1.400
76,323,4.100,12,0.200,丹尼斯-施罗德,246,3.100,3,0.000,0,Dennis Schroder,1104,13.975,457,0,0.4,0,189,2.400,227,2.873,186,1.570,0,0.819,79,14,17,2314,29.3,38,0.500,5187,1224,15.500,284,3.600,2018,1,65,0.800,0,25,雷霆,364,4.608,124,1.570,0,0.341,0,172,2.200
77,344,4.200,9,0.100,雷吉-杰克逊,171,2.100,0,0.000,0,Reggie Jackson,1047,12.768,441,0,0.4,0,208,2.500,236,2.878,204,2.122,0,0.864,82,82,1,2289,27.9,45,0.500,4906,1260,15.400,216,2.600,2018,1,55,0.700,0,8,活塞,471,5.744,174,2.122,0,0.369,0,148,1.800
